variable_name,variable,value
smoking,20.0,0.0009885833287920122
age,22.0,0.03290023106695135
creatinine_phosphokinase,22.0,0.0044317923493135585
ejection_fraction,22.0,-0.013399695387094752
platelets,22.0,0.0015289000473642724
serum_creatinine,22.0,0.011339412093024092
serum_sodium,22.0,0.0038339516312426184
sex,22.0,-0.008193860688147031
smoking,22.0,0.0009885833287920122
age,23.0,0.03592420032319971
creatinine_phosphokinase,23.0,0.004845973108048156
ejection_fraction,23.0,-0.014682408245182531
platelets,23.0,0.0016727765097195287
serum_creatinine,23.0,0.012247427196108891
serum_sodium,23.0,0.004164764914974748
sex,23.0,-0.008947011319396233
smoking,23.0,0.0010791058688041644
age,24.0,0.037433079754597226
creatinine_phosphokinase,24.0,0.005052783917345011
ejection_fraction,24.0,-0.015325904691695365
platelets,24.0,0.0017447122152245823
serum_creatinine,24.0,0.012693850961675423
serum_sodium,24.0,0.004328734355696092
sex,24.0,-0.009323252770744413
smoking,24.0,0.0011244010714704517
age,26.0,0.041899255875701306
creatinine_phosphokinase,26.0,0.005665368591816275
ejection_fraction,26.0,-0.017244205380997264
platelets,26.0,0.0019581762037651105
serum_creatinine,26.0,0.013990447722075177
serum_sodium,26.0,0.0048098412137168355
sex,26.0,-0.01043868823166309
smoking,26.0,0.0012590104420463957
age,27.0,0.04338585546558308
creatinine_phosphokinase,27.0,0.005869389807212426
ejection_fraction,27.0,-0.017887270633930433
platelets,27.0,0.002029402740136389
serum_creatinine,27.0,0.014414099737014185
serum_sodium,27.0,0.004968584969502114
sex,27.0,-0.010810573111953464
smoking,27.0,0.0013040033905057473
age,28.0,0.046347711122728924
creatinine_phosphokinase,28.0,0.006276014187913517
ejection_fraction,28.0,-0.019175340462989226
platelets,28.0,0.0021715644511305795
serum_creatinine,28.0,0.015246829327736938
serum_sodium,28.0,0.005282784558286071
sex,28.0,-0.011552414467413494
smoking,28.0,0.0013939351354138353
age,29.0,0.047820346757729164
creatinine_phosphokinase,29.0,0.006478248469670034
ejection_fraction,29.0,-0.019819195215696115
platelets,29.0,0.002242371310626884
serum_creatinine,29.0,0.015655378904698574
serum_sodium,29.0,0.0054379734875801165
sex,29.0,-0.011921710298469605
smoking,29.0,0.0014387947301993352
age,30.0,0.05356230923750545
creatinine_phosphokinase,30.0,0.007267117722400647
ejection_fraction,30.0,-0.022351840421054866
platelets,30.0,0.0025192430080797825
serum_creatinine,30.0,0.01721489970557557
serum_sodium,30.0,0.006036485210155832
sex,30.0,-0.013364511865130234
smoking,30.0,0.0016146432548822844
age,31.0,0.054996472980852654
creatinine_phosphokinase,31.0,0.007464234532947627
ejection_fraction,31.0,-0.022990047530044227
platelets,31.0,0.002588595485299468
serum_creatinine,31.0,0.0175963556118657
serum_sodium,31.0,0.00618432542810156
sex,31.0,-0.013725597559736631
smoking,31.0,0.0016587986018655777
age,32.0,0.05643164104688526
creatinine_phosphokinase,32.0,0.007661524036792517
ejection_fraction,32.0,-0.023631010803494334
platelets,32.0,0.0026580778129086085
serum_creatinine,32.0,0.01797494061648797
serum_sodium,32.0,0.006331603099532454
sex,32.0,-0.01408722643699336
smoking,32.0,0.0017030786190333838
age,33.0,0.059259539792366846
creatinine_phosphokinase,33.0,0.0080503798117429
ejection_fraction,33.0,-0.024900874041284687
platelets,33.0,0.002795231027624667
serum_creatinine,33.0,0.018711880132918038
serum_sodium,33.0,0.006619840416360637
sex,33.0,-0.014800650261848868
smoking,33.0,0.001790603775336512
age,35.0,0.06065654735372878
creatinine_phosphokinase,35.0,0.00824253812553346
ejection_fraction,35.0,-0.025531640652303393
platelets,35.0,0.0028631079528367827
serum_creatinine,35.0,0.019071578755368506
serum_sodium,35.0,0.006761264557656296
sex,35.0,-0.015153514888580587
smoking,35.0,0.0018339763707578872
age,38.0,0.0620400520383865
creatinine_phosphokinase,38.0,0.00843288299851349
ejection_fraction,38.0,-0.026158603699408693
platelets,38.0,0.0029304105174671625
serum_creatinine,38.0,0.01942500178183065
serum_sodium,38.0,0.006900686691227585
sex,38.0,-0.015503252085782133
smoking,38.0,0.0018770173600209696
age,40.0,0.06341259613255566
creatinine_phosphokinase,40.0,0.00862176713629108
ejection_fraction,40.0,-0.02678289394020301
platelets,40.0,0.002997262032555021
serum_creatinine,40.0,0.01977289957698105
serum_sodium,40.0,0.007038376589492251
sex,40.0,-0.01585050156232501
smoking,40.0,0.0019198035896511902
age,41.0,0.06477158731896458
creatinine_phosphokinase,41.0,0.00880883698493025
ejection_fraction,41.0,-0.02740331187272542
platelets,41.0,0.0030635359388949497
serum_creatinine,41.0,0.020114712312607957
serum_sodium,41.0,0.007174087825637691
sex,41.0,-0.016194605021565715
smoking,41.0,0.001962252068068635
age,42.0,0.06617940092330227
creatinine_phosphokinase,42.0,0.009002685904069592
ejection_fraction,42.0,-0.0280484696273124
platelets,42.0,0.0031322794892729216
serum_creatinine,42.0,0.0204660486168668
serum_sodium,42.0,0.007314021691979247
sex,42.0,-0.016551373493056305
smoking,42.0,0.0020063146282183753
age,43.0,0.07031256357213733
creatinine_phosphokinase,43.0,0.009572203388211485
ejection_fraction,43.0,-0.02995747519511676
platelets,43.0,0.003334646785948776
serum_creatinine,43.0,0.02148153625372605
serum_sodium,43.0,0.00772097967660756
sex,43.0,-0.017600654021329026
smoking,43.0,0.0021362036229010777
age,44.0,0.07168277308594433
creatinine_phosphokinase,44.0,0.009761160984059212
ejection_fraction,44.0,-0.03059542600267187
platelets,44.0,0.0034019226015859355
serum_creatinine,44.0,0.02181298457472093
serum_sodium,44.0,0.007854608229378805
sex,44.0,-0.01794914555448498
smoking,44.0,0.002179438836070295
age,45.0,0.07303957516936174
creatinine_phosphokinase,45.0,0.00994835631044036
ejection_fraction,45.0,-0.031229723530799267
platelets,45.0,0.003468636718119418
serum_creatinine,45.0,0.022138664701831443
serum_sodium,45.0,0.00798629409715398
sex,45.0,-0.018294556007220106
smoking,45.0,0.002222337779867859
age,50.0,0.07438683470961664
creatinine_phosphokinase,50.0,0.010134327663185321
ejection_fraction,50.0,-0.03186216871331432
platelets,50.0,0.0035349795247055374
serum_creatinine,50.0,0.02245958239480593
serum_sodium,50.0,0.008116425672770232
sex,50.0,-0.018637871424169755
smoking,50.0,0.0022650211725693883
age,54.0,0.07438683470961664
creatinine_phosphokinase,54.0,0.010134327663185321
ejection_fraction,54.0,-0.03186216871331432
platelets,54.0,0.0035349795247055374
serum_creatinine,54.0,0.02245958239480593
serum_sodium,54.0,0.008116425672770232
sex,54.0,-0.018637871424169755
smoking,54.0,0.0022650211725693883
age,55.0,0.07576603140879055
creatinine_phosphokinase,55.0,0.010324811004462869
ejection_fraction,55.0,-0.03251236376144243
platelets,55.0,0.00360299908269755
serum_creatinine,55.0,0.022785569615228277
serum_sodium,55.0,0.008248990894375186
sex,55.0,-0.018989681955530212
smoking,55.0,0.0023088061758492484
age,59.0,0.07713307469887372
creatinine_phosphokinase,59.0,0.010513727464981068
ejection_fraction,59.0,-0.03315965076060813
platelets,59.0,0.0036705263352182077
serum_creatinine,59.0,0.023106162820447376
serum_sodium,59.0,0.008379735087928745
sex,59.0,-0.01933876111516848
smoking,59.0,0.002352295968807896
age,60.0,0.07984616820951
creatinine_phosphokinase,60.0,0.01088902326316085
ejection_fraction,60.0,-0.03445289001886495
platelets,60.0,0.003804872760885024
serum_creatinine,60.0,0.023735034373522118
serum_sodium,60.0,0.008637279975667659
sex,60.0,-0.020032700320385927
smoking,60.0,0.002438879385381166
age,61.0,0.08119308222264446
creatinine_phosphokinase,61.0,0.011075536572706596
ejection_fraction,61.0,-0.035099318439251855
platelets,61.0,0.003871738280711118
serum_creatinine,61.0,0.0240436043938231
serum_sodium,61.0,0.008764176633845697
sex,61.0,-0.02037779896491737
smoking,61.0,0.0024820004198782206
age,63.0,0.08119308222264446
creatinine_phosphokinase,63.0,0.011075536572706591
ejection_fraction,63.0,-0.03509931843925187
platelets,63.0,0.0038717382807111154
serum_creatinine,63.0,0.024043604393823106
serum_sodium,63.0,0.008764176633845697
sex,63.0,-0.02037779896491737
smoking,63.0,0.0024820004198782206
age,64.0,0.08252388943245866
creatinine_phosphokinase,64.0,0.011259960806624052
ejection_fraction,64.0,-0.03574098683023637
platelets,64.0,0.003937919172907942
serum_creatinine,64.0,0.02434612733025529
serum_sodium,64.0,0.008888926066041586
sex,64.0,-0.02071917740263391
smoking,64.0,0.002524696759493038
age,65.0,0.08517546175852303
creatinine_phosphokinase,65.0,0.011627874890008997
ejection_fraction,65.0,-0.037028605641275456
platelets,65.0,0.004070136704317677
serum_creatinine,65.0,0.024941930229553766
serum_sodium,65.0,0.00913560799708001
sex,65.0,-0.021400627974503553
smoking,65.0,0.0026100430290849665
age,66.0,0.08649061504421648
creatinine_phosphokinase,66.0,0.011810602392042409
ejection_fraction,66.0,-0.03767192722323687
platelets,66.0,0.004135898184149505
serum_creatinine,66.0,0.025234013616185987
serum_sodium,66.0,0.00925702851167089
sex,66.0,-0.021739282105141262
smoking,66.0,0.002652513570790327
age,67.0,0.08779863481965121
creatinine_phosphokinase,67.0,0.011992514125558153
ejection_fraction,67.0,-0.03831495100730105
platelets,67.0,0.004201428396016048
serum_creatinine,67.0,0.025522262398113754
serum_sodium,67.0,0.009377174902653529
sex,67.0,-0.02207655838123014
smoking,67.0,0.0026948480583681815
age,68.0,0.08779863481965121
creatinine_phosphokinase,68.0,0.011992514125558153
ejection_fraction,68.0,-0.03831495100730105
platelets,68.0,0.004201428396016048
serum_creatinine,68.0,0.025522262398113754
serum_sodium,68.0,0.009377174902653529
sex,68.0,-0.02207655838123014
smoking,68.0,0.0026948480583681815
age,71.0,0.08779863481965121
creatinine_phosphokinase,71.0,0.011992514125558153
ejection_fraction,71.0,-0.03831495100730105
platelets,71.0,0.004201428396016048
serum_creatinine,71.0,0.025522262398113754
serum_sodium,71.0,0.009377174902653529
sex,71.0,-0.02207655838123014
smoking,71.0,0.0026948480583681815
age,72.0,0.08910356404778112
creatinine_phosphokinase,72.0,0.01217418094857834
ejection_fraction,72.0,-0.03895971841952531
platelets,72.0,0.004266932401931031
serum_creatinine,72.0,0.025807596370162965
serum_sodium,72.0,0.009496423469653912
sex,72.0,-0.022413512871493985
smoking,72.0,0.0027371782405390434
age,73.0,0.09174009262860709
creatinine_phosphokinase,73.0,0.01254183652152476
ejection_fraction,73.0,-0.04027276909794162
platelets,73.0,0.004399688233517822
serum_creatinine,73.0,0.026377293847766773
serum_sodium,73.0,0.009735477307768872
sex,73.0,-0.02309583890777879
smoking,73.0,0.0028230043880829135
age,74.0,0.09174009262860709
creatinine_phosphokinase,74.0,0.01254183652152476
ejection_fraction,74.0,-0.04027276909794162
platelets,74.0,0.004399688233517822
serum_creatinine,74.0,0.026377293847766773
serum_sodium,74.0,0.009735477307768872
sex,74.0,-0.02309583890777879
smoking,74.0,0.0028230043880829135
age,75.0,0.09174009262860709
creatinine_phosphokinase,75.0,0.01254183652152476
ejection_fraction,75.0,-0.04027276909794162
platelets,75.0,0.004399688233517822
serum_creatinine,75.0,0.026377293847766773
serum_sodium,75.0,0.009735477307768872
sex,75.0,-0.02309583890777879
smoking,75.0,0.0028230043880829135
age,76.0,0.09174009262860709
creatinine_phosphokinase,76.0,0.01254183652152476
ejection_fraction,76.0,-0.04027276909794162
platelets,76.0,0.004399688233517822
serum_creatinine,76.0,0.026377293847766773
serum_sodium,76.0,0.009735477307768872
sex,76.0,-0.02309583890777879
smoking,76.0,0.0028230043880829135
age,77.0,0.0930792188266553
creatinine_phosphokinase,77.0,0.012728910064109155
ejection_fraction,77.0,-0.04094519548000858
platelets,77.0,0.0044673353878345815
serum_creatinine,77.0,0.026663166056635157
serum_sodium,77.0,0.009855927413733548
sex,77.0,-0.023443230223074762
smoking,77.0,0.0028667556008938923
age,78.0,0.09441518138454602
creatinine_phosphokinase,78.0,0.01291578508080942
ejection_fraction,78.0,-0.041619886751250654
platelets,78.0,0.00453497614670091
serum_creatinine,78.0,0.026946022619766623
serum_sodium,78.0,0.00997543947736403
sex,78.0,-0.02379039007767632
smoking,78.0,0.002910513875850562
age,79.0,0.09441518138454602
creatinine_phosphokinase,79.0,0.01291578508080942
ejection_fraction,79.0,-0.041619886751250654
platelets,79.0,0.00453497614670091
serum_creatinine,79.0,0.026946022619766623
serum_sodium,79.0,0.00997543947736403
sex,79.0,-0.02379039007767632
smoking,79.0,0.002910513875850562
age,80.0,0.09441518138454602
creatinine_phosphokinase,80.0,0.01291578508080942
ejection_fraction,80.0,-0.041619886751250654
platelets,80.0,0.00453497614670091
serum_creatinine,80.0,0.026946022619766623
serum_sodium,80.0,0.00997543947736403
sex,80.0,-0.02379039007767632
smoking,80.0,0.002910513875850562
age,82.0,0.0957656899931883
creatinine_phosphokinase,82.0,0.013104956049592187
ejection_fraction,82.0,-0.042305961669556746
platelets,82.0,0.004603514437298749
serum_creatinine,82.0,0.02722958076509864
serum_sodium,82.0,0.010095586633391614
sex,82.0,-0.02414195470172289
smoking,82.0,0.0029548637567286956
age,83.0,0.0957656899931883
creatinine_phosphokinase,83.0,0.013104956049592187
ejection_fraction,83.0,-0.042305961669556746
platelets,83.0,0.004603514437298749
serum_creatinine,83.0,0.02722958076509864
serum_sodium,83.0,0.010095586633391614
sex,83.0,-0.02414195470172289
smoking,83.0,0.0029548637567286956
age,85.0,0.0957656899931883
creatinine_phosphokinase,85.0,0.013104956049592187
ejection_fraction,85.0,-0.042305961669556746
platelets,85.0,0.004603514437298749
serum_creatinine,85.0,0.02722958076509864
serum_sodium,85.0,0.010095586633391614
sex,85.0,-0.02414195470172289
smoking,85.0,0.0029548637567286956
age,86.0,0.09576568999318832
creatinine_phosphokinase,86.0,0.013104956049592182
ejection_fraction,86.0,-0.042305961669556746
platelets,86.0,0.004603514437298749
serum_creatinine,86.0,0.02722958076509863
serum_sodium,86.0,0.010095586633391617
sex,86.0,-0.0241419547017229
smoking,86.0,0.0029548637567287026
age,87.0,0.0957656899931883
creatinine_phosphokinase,87.0,0.013104956049592187
ejection_fraction,87.0,-0.042305961669556746
platelets,87.0,0.004603514437298749
serum_creatinine,87.0,0.02722958076509864
serum_sodium,87.0,0.010095586633391614
sex,87.0,-0.02414195470172289
smoking,87.0,0.0029548637567286956
age,88.0,0.0971818528863879
creatinine_phosphokinase,88.0,0.013303621784226678
ejection_fraction,88.0,-0.04302989512954405
platelets,88.0,0.004675564702991322
serum_creatinine,88.0,0.02752435187236791
serum_sodium,88.0,0.010220852132056821
sex,88.0,-0.02451131618978307
smoking,88.0,0.0030014976472092295
age,90.0,0.10000817139611977
creatinine_phosphokinase,90.0,0.013701094761018964
ejection_fraction,90.0,-0.044489124223308654
platelets,90.0,0.004819937424513308
serum_creatinine,90.0,0.028104749353402538
serum_sodium,90.0,0.010468626621674543
sex,90.0,-0.02525076996872029
smoking,90.0,0.0030949754931641343
age,91.0,0.10000817139611977
creatinine_phosphokinase,91.0,0.013701094761018964
ejection_fraction,91.0,-0.044489124223308654
platelets,91.0,0.004819937424513308
serum_creatinine,91.0,0.028104749353402538
serum_sodium,91.0,0.010468626621674543
sex,91.0,-0.02525076996872029
smoking,91.0,0.0030949754931641343
age,94.0,0.10000817139611977
creatinine_phosphokinase,94.0,0.013701094761018964
ejection_fraction,94.0,-0.044489124223308654
platelets,94.0,0.004819937424513308
serum_creatinine,94.0,0.028104749353402538
serum_sodium,94.0,0.010468626621674543
sex,94.0,-0.02525076996872029
smoking,94.0,0.0030949754931641343
age,95.0,0.10143365812817769
creatinine_phosphokinase,95.0,0.013902100991313537
ejection_fraction,95.0,-0.045232751610883505
platelets,95.0,0.004893060165291992
serum_creatinine,95.0,0.02839347372748812
serum_sodium,95.0,0.010592462251940483
sex,95.0,-0.025624959004249187
smoking,95.0,0.0031423373446022793
age,96.0,0.10288604365262881
creatinine_phosphokinase,96.0,0.014107298260775294
ejection_fraction,96.0,-0.045995947335679035
platelets,96.0,0.004967784980732219
serum_creatinine,96.0,0.02868487012671412
serum_sodium,96.0,0.01071784810501929
sex,96.0,-0.026007118082928105
smoking,96.0,0.0031907481221287726
age,97.0,0.10288604365262881
creatinine_phosphokinase,97.0,0.014107298260775294
ejection_fraction,97.0,-0.045995947335679035
platelets,97.0,0.004967784980732219
serum_creatinine,97.0,0.02868487012671412
serum_sodium,97.0,0.01071784810501929
sex,97.0,-0.026007118082928105
smoking,97.0,0.0031907481221287726
age,100.0,0.10432657277645244
creatinine_phosphokinase,100.0,0.014311240014837854
ejection_fraction,100.0,-0.04675864402902835
platelets,100.0,0.005042130027671131
serum_creatinine,100.0,0.02897110728172691
serum_sodium,100.0,0.01084142156655637
sex,100.0,-0.026387109292908245
smoking,100.0,0.0032389240129277602
age,104.0,0.10432657277645244
creatinine_phosphokinase,104.0,0.014311240014837854
ejection_fraction,104.0,-0.04675864402902835
platelets,104.0,0.005042130027671131
serum_creatinine,104.0,0.02897110728172691
serum_sodium,104.0,0.01084142156655637
sex,104.0,-0.026387109292908245
smoking,104.0,0.0032389240129277602
age,105.0,0.10432657277645244
creatinine_phosphokinase,105.0,0.014311240014837854
ejection_fraction,105.0,-0.04675864402902835
platelets,105.0,0.005042130027671131
serum_creatinine,105.0,0.02897110728172691
serum_sodium,105.0,0.01084142156655637
sex,105.0,-0.026387109292908245
smoking,105.0,0.0032389240129277602
age,106.0,0.10432657277645244
creatinine_phosphokinase,106.0,0.014311240014837854
ejection_fraction,106.0,-0.04675864402902835
platelets,106.0,0.005042130027671131
serum_creatinine,106.0,0.02897110728172691
serum_sodium,106.0,0.01084142156655637
sex,106.0,-0.026387109292908245
smoking,106.0,0.0032389240129277602
age,107.0,0.10432657277645244
creatinine_phosphokinase,107.0,0.014311240014837854
ejection_fraction,107.0,-0.04675864402902835
platelets,107.0,0.005042130027671131
serum_creatinine,107.0,0.02897110728172691
serum_sodium,107.0,0.01084142156655637
sex,107.0,-0.026387109292908245
smoking,107.0,0.0032389240129277602
age,108.0,0.10432657277645244
creatinine_phosphokinase,108.0,0.014311240014837854
ejection_fraction,108.0,-0.04675864402902835
platelets,108.0,0.005042130027671131
serum_creatinine,108.0,0.02897110728172691
serum_sodium,108.0,0.01084142156655637
sex,108.0,-0.026387109292908245
smoking,108.0,0.0032389240129277602
age,109.0,0.10590880460183066
creatinine_phosphokinase,109.0,0.014535753159319167
ejection_fraction,109.0,-0.04760321027856831
platelets,109.0,0.005124063369667061
serum_creatinine,109.0,0.029282292765102226
serum_sodium,109.0,0.010976239576300006
sex,109.0,-0.026805629361234304
smoking,109.0,0.0032920299424694655
age,110.0,0.10590880460183066
creatinine_phosphokinase,110.0,0.014535753159319167
ejection_fraction,110.0,-0.04760321027856831
platelets,110.0,0.005124063369667061
serum_creatinine,110.0,0.029282292765102226
serum_sodium,110.0,0.010976239576300006
sex,110.0,-0.026805629361234304
smoking,110.0,0.0032920299424694655
age,111.0,0.10749559113113602
creatinine_phosphokinase,111.0,0.014761481174357927
ejection_fraction,111.0,-0.04845771069158801
platelets,111.0,0.005206534216889748
serum_creatinine,111.0,0.029590979063101222
serum_sodium,111.0,0.011110480774350147
sex,111.0,-0.027226628948466447
smoking,111.0,0.0033454978081786726
age,112.0,0.10749559113113602
creatinine_phosphokinase,112.0,0.014761481174357927
ejection_fraction,112.0,-0.04845771069158801
platelets,112.0,0.005206534216889748
serum_creatinine,112.0,0.029590979063101222
serum_sodium,112.0,0.011110480774350147
sex,112.0,-0.027226628948466447
smoking,112.0,0.0033454978081786726
age,113.0,0.10908685234869635
creatinine_phosphokinase,113.0,0.014988453128587206
ejection_fraction,113.0,-0.04932250600526682
platelets,113.0,0.005289554678050383
serum_creatinine,113.0,0.02989709580039677
serum_sodium,113.0,0.011244122394927197
sex,113.0,-0.027650170734389794
smoking,113.0,0.0033993358302308735
age,115.0,0.1106749731030672
creatinine_phosphokinase,115.0,0.015215621314343463
ejection_fraction,115.0,-0.05019383057591871
platelets,115.0,0.005372742415313996
serum_creatinine,115.0,0.03019914427311149
serum_sodium,115.0,0.011376515205937871
sex,115.0,-0.02807430754420992
smoking,115.0,0.003453296450187139
age,117.0,0.1106749731030672
creatinine_phosphokinase,117.0,0.015215621314343463
ejection_fraction,117.0,-0.05019383057591871
platelets,117.0,0.005372742415313996
serum_creatinine,117.0,0.03019914427311149
serum_sodium,117.0,0.011376515205937871
sex,117.0,-0.02807430754420992
smoking,117.0,0.003453296450187139
age,118.0,0.1106749731030672
creatinine_phosphokinase,118.0,0.015215621314343463
ejection_fraction,118.0,-0.05019383057591871
platelets,118.0,0.005372742415313996
serum_creatinine,118.0,0.03019914427311149
serum_sodium,118.0,0.011376515205937871
sex,118.0,-0.02807430754420992
smoking,118.0,0.003453296450187139
age,119.0,0.1106749731030672
creatinine_phosphokinase,119.0,0.015215621314343463
ejection_fraction,119.0,-0.05019383057591871
platelets,119.0,0.005372742415313996
serum_creatinine,119.0,0.03019914427311149
serum_sodium,119.0,0.011376515205937871
sex,119.0,-0.02807430754420992
smoking,119.0,0.003453296450187139
age,120.0,0.1106749731030672
creatinine_phosphokinase,120.0,0.015215621314343463
ejection_fraction,120.0,-0.05019383057591871
platelets,120.0,0.005372742415313996
serum_creatinine,120.0,0.03019914427311149
serum_sodium,120.0,0.011376515205937871
sex,120.0,-0.02807430754420992
smoking,120.0,0.003453296450187139
age,121.0,0.1106749731030672
creatinine_phosphokinase,121.0,0.015215621314343463
ejection_fraction,121.0,-0.05019383057591871
platelets,121.0,0.005372742415313996
serum_creatinine,121.0,0.03019914427311149
serum_sodium,121.0,0.011376515205937871
sex,121.0,-0.02807430754420992
smoking,121.0,0.003453296450187139
age,123.0,0.1106749731030672
creatinine_phosphokinase,123.0,0.015215621314343463
ejection_fraction,123.0,-0.05019383057591871
platelets,123.0,0.005372742415313996
serum_creatinine,123.0,0.03019914427311149
serum_sodium,123.0,0.011376515205937871
sex,123.0,-0.02807430754420992
smoking,123.0,0.003453296450187139
age,126.0,0.11235609758622636
creatinine_phosphokinase,126.0,0.015456838659561255
ejection_fraction,126.0,-0.05112557846697678
platelets,126.0,0.005461179489895481
serum_creatinine,126.0,0.03051507358015061
serum_sodium,126.0,0.011515578734435754
sex,126.0,-0.02852493306785262
smoking,126.0,0.0035106779559087448
age,129.0,0.11400486900047667
creatinine_phosphokinase,129.0,0.015694206723117075
ejection_fraction,129.0,-0.05204925110803352
platelets,129.0,0.00554831058082083
serum_creatinine,129.0,0.0308210765621626
serum_sodium,129.0,0.011650873236604973
sex,129.0,-0.028968635815295463
smoking,129.0,0.0035672285304333418
age,130.0,0.11562098068232562
creatinine_phosphokinase,130.0,0.015927684507117755
ejection_fraction,130.0,-0.05296458815910805
platelets,130.0,0.005634115686644068
serum_creatinine,130.0,0.031117275136097296
serum_sodium,130.0,0.011782425383730156
sex,130.0,-0.029405335773878633
smoking,130.0,0.00362293502999763
age,134.0,0.11562098068232562
creatinine_phosphokinase,134.0,0.015927684507117755
ejection_fraction,134.0,-0.05296458815910805
platelets,134.0,0.005634115686644068
serum_creatinine,134.0,0.031117275136097296
serum_sodium,134.0,0.011782425383730156
sex,134.0,-0.029405335773878633
smoking,134.0,0.00362293502999763
age,135.0,0.11722887032843135
creatinine_phosphokinase,135.0,0.016160823303622434
ejection_fraction,135.0,-0.05388556556040432
platelets,135.0,0.005719897407434506
serum_creatinine,135.0,0.03140823884819015
serum_sodium,135.0,0.011912251499024223
sex,135.0,-0.029841678681459358
smoking,135.0,0.0036786434209321456
age,140.0,0.11722887032843135
creatinine_phosphokinase,140.0,0.016160823303622434
ejection_fraction,140.0,-0.05388556556040432
platelets,140.0,0.005719897407434506
serum_creatinine,140.0,0.03140823884819015
serum_sodium,140.0,0.011912251499024223
sex,140.0,-0.029841678681459358
smoking,140.0,0.0036786434209321456
age,145.0,0.11722887032843135
creatinine_phosphokinase,145.0,0.016160823303622434
ejection_fraction,145.0,-0.05388556556040432
platelets,145.0,0.005719897407434506
serum_creatinine,145.0,0.03140823884819015
serum_sodium,145.0,0.011912251499024223
sex,145.0,-0.029841678681459358
