"x1","x2","x3","x4","x5","time","event","rho"
0,1,7.84047933743228,23.1572628203377,-0.335749000921179,1.21398079894601,1,1
1,1,7.94705224751275,19.8541829152666,-0.875324824335344,2.73671831746468,1,1
1,1,10.5775867231578,19.63486689343,-1.13255449171348,1.02148847212287,1,1
1,0,10.1816226385743,18.3485482438324,-0.56602063273169,1.85377915252592,1,1
0,0,10.5252463534224,16.8757552067197,-0.974384403128723,5.16555995866656,0,1
1,0,10.1386698255825,18.4396288583525,0.945082340846264,0.825615167094339,1,1
0,0,8.94271236228635,22.455350488037,0.247741105300021,1.21001381729201,1,1
1,1,9.73959567096247,21.538708081333,-0.104674620432457,0.303305670785716,1,1
0,1,13.2403174887116,15.1773734007265,0.0277616799037131,1.57428623864597,1,1
0,1,9.96420975335306,24.7914048800562,-0.907276482340544,10.2845557444529,1,1
1,0,7.36302120210141,25.1645650666274,2.3509337520258,1.69311127406712,1,1
1,0,8.31087967883744,25.9322864100821,0.808769724481045,1.30911408978891,1,1
0,1,7.79637025501779,15.1056190567536,0.784140418846701,13.6727988570929,0,1
0,0,8.199819713985,18.3473014625159,0.170236490795333,1.89699433531289,1,1
0,0,7.47783216035504,18.3616765351508,0.159197651530768,1.06627552583814,0,1
1,1,4.74830219503419,18.1953411269512,0.678018100413371,4.50869821785266,1,1
0,1,11.3381314983811,17.7412041930874,0.434371999584651,6.00771788880229,0,1
1,0,11.3200830184616,17.7599586620132,0.780554430230763,13.7605179655551,1,1
1,1,9.49879912921778,16.1177677320312,-0.444567758454349,1.35314064140228,1,1
1,1,8.55240536609236,17.7487058153063,1.2715164118455,1.26504369680069,1,1
1,1,8.37563673534117,18.6718542268071,-1.47339222749877,0.832053030836928,1,1
1,0,10.7974686720368,20.7746004389972,1.82601047314349,1.38942384906113,0,1
0,1,10.4531271477588,22.4225714250889,-0.0821605442182188,0.705228317555062,1,1
0,0,10.8432871595064,23.8314943977,0.207066157170724,1.75620299684634,1,1
0,0,10.0096758874482,16.7967262440624,-0.0581589957425658,11.2105911142555,1,1
1,1,11.237967830193,20.170194622421,-0.843052009454205,0.866477906486984,1,1
0,0,10.8622678889719,29.3428034480536,-0.466487279539017,1.05045760087391,1,1
1,1,11.1166247403744,18.1525301767121,1.51644902909499,0.131165713370922,1,1
1,1,10.991922561344,22.9617196241626,2.07396139462956,2.17136502040653,1,1
0,1,13.3237714818916,17.2066213572709,-1.05674676492714,14.6053145333987,1,1
0,0,7.88993077559099,24.2614756058225,0.355248794893353,12.0055562504567,0,1
1,0,13.01664937356,22.182067285355,-0.537626676315252,9.12862269580364,0,1
1,0,9.33158268668985,16.3271627190272,0.0903163658583597,2.00744202997096,1,1
1,1,9.87003851236312,24.1007653747043,0.348538284602587,1.48196808123528,1,1
1,0,10.1621630774268,24.5029536116245,-0.517518995099845,1.16814743868512,1,1
1,0,9.10357040892232,23.5312015399936,0.287301302415267,2.04034832998717,1,1
1,0,4.89238609946807,8.92768555659724,1.66807499684583,1.92810898460448,0,1
0,1,9.37413492976197,20.5753063154251,-1.08093672458647,1.04739964516006,1,1
0,1,10.0827663040806,26.0795325006072,-0.397851104622374,0.883908912811503,1,1
1,0,6.52454387732476,19.3147356879157,0.297208816443405,5.02893478050828,0,1
1,0,11.0998793193968,17.3674200027282,0.37342905926644,11.0415667681955,0,1
0,1,8.80545261481336,19.3828215916544,0.0675844815430184,7.45447044159497,1,1
0,1,12.8954836120731,10.4678427346532,0.346634030494695,1.13725689612329,0,1
0,0,10.5297362285285,15.4468116348736,-0.164571372800586,11.4148839966802,1,1
0,0,8.42243438443506,19.6509778687498,0.189982806585771,13.4424803964794,0,1
0,1,10.3354644413431,23.3413068825768,-0.0686986351389328,0.8931933752201,1,1
0,0,10.5151662164025,20.848443472766,0.916450207694266,2.86024050932396,1,1
1,1,11.8240947349006,22.5653852056182,0.710549614762121,2.73670014084901,1,1
0,1,9.68625523489027,15.8715961288564,-0.0190896861258043,7.80459604226053,0,1
0,0,5.93324858310583,25.9430826150124,1.31312687307811,2.27004403738842,1,1
1,0,7.40066835384285,24.7619049891116,0.170386155804506,3.53061063728163,1,1
0,0,8.28549868014193,22.4689069259057,0.578816605533788,0.896018939010852,1,1
1,0,10.8525305890724,19.3082467021365,0.227904874997665,1.96519851368066,1,1
0,1,9.43032747383049,23.4463217630279,-0.612459865597317,0.75963319838047,0,1
0,0,8.77126291606028,17.5196563018222,0.734030133030624,11.4575676366221,0,1
1,1,8.31021833568503,16.4871478109264,-1.85050186253115,5.09814012050629,0,1
1,1,10.3073899144377,11.0856194124952,-0.968544839770566,2.18997012265027,0,1
1,0,8.29713544844362,20.77305290107,0.62762646905029,1.17284207572565,1,1
0,1,9.20415785411423,10.7493731322388,1.24027762938144,6.4141997974366,0,1
0,1,8.12004554743809,19.9026648314571,-1.5069030571303,7.50574898533523,0,1
0,1,7.22349251716116,21.7653623569562,1.18259689371289,0.218553494083158,1,1
0,0,11.9103691777268,23.1583070150783,-1.33418855936283,4.99620651081204,0,1
1,1,7.36500905993524,24.0872785067309,-0.596320294015713,0.657630360805789,1,1
0,0,10.1460582923192,22.4610446381484,-1.32949216503638,11.2457289374433,0,1
0,1,8.86362830286326,16.5616885753256,-0.182113418617215,8.04780533351004,0,1
1,1,7.88309866243234,23.5629959054759,0.0491385446373278,1.05930468753271,1,1
1,0,10.5186270768341,20.2530989899496,0.412076431613412,1.55716949636933,1,1
1,1,10.7462690090383,12.5413557777601,-0.422353546385099,1.30577722750604,0,1
0,1,12.5293335385683,19.5474525963072,-0.0196536597344667,12.2106071707567,1,1
1,0,10.6504499921365,12.8664544964994,0.303016425333838,1.1748924439383,1,1
1,1,9.72306536098339,15.7860382371054,-0.972422343455087,1.54265015495564,1,1
1,1,15.2049377945596,17.5225812907813,-0.701155053616588,8.31718228943646,0,1
1,0,8.69943114302417,17.6522456939234,1.37843190060709,12.9347872108538,1,1
0,1,7.99363354337328,23.7079029277744,-2.95313731358376,0.409599213939432,1,1
0,1,8.92977217425104,19.73837661865,0.955836563019408,0.590016739464451,1,1
0,0,9.77917086644642,16.2515529648993,1.06003423492052,1.34242258490201,1,1
1,0,11.2008603386271,17.4645622649543,1.35096056599856,0.206063205376267,0,1
1,1,10.8316901191974,17.6991028559397,-0.401555741178659,9.82721304789846,1,1
1,1,9.78849870664602,20.7528841670373,0.839986980187328,1.79137876511234,1,1
1,0,8.28687492350776,22.1586238978517,0.215439257728434,5.0372904650867,0,1
1,1,12.2546546686443,18.316463721372,-0.637977201958245,4.61497317440808,0,1
0,1,11.8325632428969,18.6421337600917,0.552847982050689,0.426967229694128,0,1
1,1,8.55124081455128,22.072321553453,0.370350824990752,0.840671228131266,1,1
1,0,11.3735581751495,16.5224495159471,-0.389023767532155,1.73512363247573,0,1
1,1,10.9001715832892,19.3573163433807,-0.460092848631245,8.9676343370229,0,1
0,1,12.0904432122101,19.4295328535798,-0.26588619338727,5.90965534866052,1,1
1,0,10.2992580688749,16.9391561286232,0.501441363321569,11.0221087282989,0,1
1,0,7.71786569359861,17.3607977147319,-0.0523528269896142,0.869462160158985,1,1
0,1,11.6049988048393,18.7703782383462,-1.35217134346927,3.17016233873244,1,1
0,1,8.54256693806111,16.4722901991759,0.308578530105713,10.5967125767563,1,1
1,0,11.054418571457,19.6186193650063,-0.366996403813651,1.24590882983931,1,1
1,1,13.3469575444246,14.8961225077036,0.760815256528283,1.31296888755426,1,1
0,1,7.16234395945834,21.5023399358592,-1.20877829147781,2.84198296207374,1,1
0,1,13.1238216023378,18.1230785096146,-1.90855673202378,3.04590552672744,0,1
1,1,12.7063220178362,23.1957328144768,-0.497749386024871,12.2805962313237,1,1
1,0,8.94260644661689,21.7051527970349,-0.637044510630347,1.12826991640523,1,1
1,1,9.49745444904144,17.951471947226,0.676231932030489,11.0363278912846,0,1
0,1,8.628304627415,18.6099378520971,-1.869411030258,0.449527624994516,0,1
1,1,8.85926469549176,22.4375709855479,-1.06855248625586,3.59673019024629,1,1
1,1,11.1592627630923,22.9418572721468,-0.126005415934356,0.620128571233902,1,1
0,0,8.20208198949577,21.9068342426933,-0.736284418428665,1.73989829421043,0,1
1,0,9.61934022417443,21.3131430671278,-0.191241809184488,1.86785776704408,1,1
1,0,9.71219324530708,12.8749300989855,-1.1983002633847,0.0375107657164335,0,1
1,1,9.80685469742489,20.4775856853816,-0.824254618506077,3.05453532114838,1,1
1,1,10.3628934314447,14.3268185119339,-0.919532671174568,1.73017736583992,1,1
1,0,13.1931484183726,20.3041375106155,-1.7438683437219,0.22996452665838,1,1
1,0,9.09733652021309,17.3566670311566,0.383037424261768,8.58356312848628,0,1
1,1,8.41023955039836,19.5779758157661,-0.541069423262346,4.43255059522265,1,1
1,0,11.5845686993046,15.2796564496523,-0.555941097834846,2.86630865275089,1,1
0,0,10.7609445995221,19.3425632541491,1.10895853127751,7.26522024348378,0,1
1,0,10.4715759659849,26.0777630972704,0.667743594836766,0.618837123116446,1,1
1,1,11.1819765270408,27.3006603126946,-0.693679036361983,1.88481743775915,1,1
0,0,7.17613959584222,10.0454405993859,0.879992804711981,7.68873320706189,0,1
0,1,12.1265915845822,13.3827109984411,-0.37897335718852,4.48731272108853,0,1
0,0,10.9078357577952,14.3165788745123,-0.431248632603711,13.7855992922559,0,1
1,1,11.9026259540396,14.8948137349926,0.166444699682016,1.27157465944636,1,1
1,0,8.80296457319697,28.3164031974902,0.140519604666793,2.35395450502,1,1
1,0,6.31611989930773,24.0621440827292,-0.107546272655053,0.53666519487452,1,1
0,0,9.03082093370413,19.5615487352998,-0.251987609311519,1.87888429346328,1,1
1,0,8.18630636995321,23.9260755241173,0.40002038444736,11.0005671344697,0,1
0,0,14.4455248948088,29.0453888272425,0.994170230292134,11.5250643985346,0,1
0,0,9.17306684724764,22.5483596952142,-0.393873589955096,1.1184020845367,1,1
1,1,9.56865230659071,27.102146171388,1.45176227538026,0.363438275375925,1,1
0,0,12.1259570401423,15.4099938101208,-0.834997129573646,0.657029424662207,1,1
1,1,11.2406930531605,15.6827096249818,2.0014571533496,1.87918187636261,1,1
0,1,11.346133303758,24.2717994351697,0.820293024018973,8.72072222466284,1,1
1,1,15.2674191258967,23.567012765457,-0.361525358178745,0.999195262719686,1,1
1,1,10.3322287973459,23.4803860397588,-2.12565181990003,3.46808888343237,1,1
0,0,13.8103510750685,21.9430498594742,-0.39804944688126,13.3125942740589,0,1
0,1,10.5074368026262,18.1156252286158,-0.347597923190669,11.6586964137387,0,1
0,1,7.0819560654914,23.7985199752822,1.44495230883333,1.82090460509062,0,1
1,0,5.54550351743929,27.3909103651683,0.376236073898798,1.46843367215711,1,1
1,1,11.2993671023355,24.9616297154829,-1.82111553207448,0.919663356191103,1,1
1,0,8.00150027046289,14.476743126595,0.272687271115478,1.23892427546076,1,1
1,0,10.0839447673526,21.8987075091659,-0.942807734498255,0.724648950621486,0,1
0,0,13.5540874000801,20.0493854319508,-1.70089310223139,12.3769343763124,0,1
1,0,10.6943653546744,20.3483997491429,0.9190367632293,1.30045706914995,1,1
0,0,9.42580510770042,19.2705272249467,0.601705715750341,2.8567261621356,0,1
0,0,6.15084669578178,14.9373189366987,-0.400022724222342,11.309438856285,1,1
0,0,8.39870178132017,21.325135651763,1.43747168052874,0.809625370917384,1,1
0,1,8.84876405854675,25.4069145239466,-0.312205370263461,2.05371543734209,1,1
0,0,11.3684114653407,26.5462629450508,-1.68538439471542,1.71998159714807,1,1
1,0,10.9669146952343,21.9197289154107,0.910952091072493,0.496809923931763,1,1
0,1,10.0279268174148,17.0547363549686,-0.675000828576545,13.1324622072279,0,1
0,1,10.3604874692502,17.6679335223456,0.137311566647961,0.476379498839378,0,1
0,1,9.423753503383,17.5542720721945,-0.923241797486208,0.822278875080962,1,1
0,0,10.0604544457805,22.4134001744436,-1.30445974873968,1.54372590221465,0,1
0,0,10.543348217059,19.0569466425708,0.441432625274536,5.98516275174916,0,1
1,0,10.8983168548269,31.6168643664935,-0.898687030626516,0.699533881841115,1,1
1,1,13.6552553168608,18.9268348827383,-0.541572099750972,0.823203384876251,0,1
1,0,7.77595257823237,20.5923713936122,0.72408190306176,1.35228541865945,0,1
1,1,12.9496148631674,19.1728200686589,-2.56237882677918,7.8225015476346,0,1
1,0,11.3430249202888,17.4297594461938,-0.93721767452518,5.61388949780404,1,1
1,0,6.90934291257113,23.3902872955383,1.52956064823639,1.16391281321558,1,1
0,1,9.44590554401779,17.8897114943974,-0.00538613808929788,0.867923411867067,1,1
0,0,8.74131401605604,20.0094830284325,-1.68318369036016,5.57957509160042,0,1
1,1,8.1339990967605,18.8724790657949,-0.0494187800249314,0.405595151684574,1,1
1,1,6.92422703154348,8.68610139045081,0.0454931089477718,8.43540724553168,0,1
1,0,9.01179590080011,22.6037212653108,-0.775870282801966,3.11275216005743,0,1
1,0,9.12927996945961,20.6310366844533,-0.685338106241904,9.58300520537182,1,1
0,0,9.35291064743955,16.5862519093385,-0.0390248343539803,14.8788518192251,1,1
0,1,5.87777276216763,25.4524003438963,0.839742870342485,4.30715992260376,1,1
0,1,10.8830051101911,14.9484153153154,-0.841408017043754,1.69728121720254,0,1
1,1,11.4927024931327,12.888213817117,0.716228276161418,5.97912745186996,1,1
0,0,11.5792857476494,17.2523214196978,-1.86746565295771,14.358196541667,0,1
0,0,11.5414810140791,15.262657910827,1.99085671970778,4.24568914063275,0,1
0,1,10.4010126356607,23.1587092069106,0.771086495860009,10.1081926274425,1,1
0,1,12.9367000633555,20.3438550838011,-0.622598108012433,7.61291845701635,0,1
1,0,8.2470890321185,18.5197542296824,-0.103594550359097,0.681406187109944,1,1
0,0,7.54679061255778,20.0373454681723,-1.2325383205798,0.94639098829003,1,1
1,1,10.6756758399492,16.1957616333087,-0.932907862773239,6.09051848732314,1,1
1,0,10.8816481745083,20.7268708455912,0.29751851452647,5.88837131082054,1,1
1,0,8.50696709652646,20.7613593761314,-2.06452596044887,4.88098310865462,0,1
1,0,10.0732122408638,19.7130449224075,0.67724922249105,1.03689597733319,0,1
1,1,10.6466192484061,19.9885931597976,0.83638305791437,2.10934994166414,1,1
0,0,10.7593520648032,15.5671241523501,0.122243876490421,6.59069065377116,0,1
0,1,11.7531129915907,23.7407670694944,-0.788249637189588,1.26309868879616,0,1
0,1,11.8667759751393,14.0566421930507,0.633637015638911,4.2074931510182,1,1
1,1,5.14238495463516,28.914167593706,-0.203293498180638,0.532696648154662,1,1
0,1,13.4559880468423,26.4965408901512,1.77577501258599,1.79305651107918,1,1
0,0,10.9120052925544,22.0790585010133,0.503354149677886,2.14894104537745,1,1
0,1,8.8592793085087,14.591885452952,1.85994569369779,6.56813747808337,0,1
1,1,7.77075119564406,21.7044953105154,-0.609493045570301,0.248144483193755,0,1
1,1,11.8101285311278,13.3472496591733,1.15305532248777,1.72017957083881,0,1
0,0,10.6561920309683,18.920225512676,0.969349157258382,11.349487580359,0,1
0,0,12.1561799200956,23.1631638390955,0.637303157074265,8.83071052841842,0,1
0,1,9.879368892595,23.362434555092,1.77216769250851,1.21263939752411,1,1
1,1,9.51296247607375,20.1318779394019,1.17831056462201,3.18089491346709,1,1
1,0,14.4828451213766,19.0473449846058,1.10070263616134,1.02469687878247,1,1
0,0,5.92801405828834,21.0542091446033,1.37694807585475,0.870687043912835,1,1
1,0,10.7818289301657,13.6328593037392,-0.717265373449893,14.9003679656889,0,1
1,1,10.7696266857993,18.4950597246123,0.688512737577945,1.16450843731198,1,1
0,0,10.8773911990828,27.2501085996415,1.26810145678412,7.82325914874673,0,1
0,1,11.1162818040931,13.0476012695284,-1.87208877844442,0.688218503464916,1,1
1,1,9.44718723404511,26.5164446029812,1.24808294812689,0.59550641386401,1,1
1,0,12.3325761579645,22.112421765954,-1.07730040944452,5.58173508431129,1,1
0,1,5.09144553012523,18.5582232536098,-1.47416956665685,1.06386001690119,1,1
1,1,8.38886748109087,28.9504675624473,-0.102761252843793,0.87177226896822,1,1
0,1,9.76171089875995,19.8392015301002,-1.71486614730381,2.28779924551678,1,1
0,0,10.3264324682776,27.576501326256,-0.774401637213465,2.34265643262504,1,1
0,1,10.8129590155258,20.0992185997507,0.847553967889695,0.215882364660501,0,1
0,1,11.2786799912886,22.2137016124018,0.0832352366570336,10.4178753005881,1,1
0,1,6.9829647252553,17.7025962182311,1.28508496858323,5.55680035143063,1,1
0,0,10.0153412087941,16.286651974242,0.276044917953572,11.9182470734231,0,1
0,0,11.0483360440008,11.9982982348207,-1.71114274542409,12.9036064750981,0,1
0,1,12.6526717431416,17.5117252148033,-1.14955002154367,13.9078525106888,0,1
1,1,9.77286453113487,22.908582265941,0.159786319641181,1.14987306183987,1,1
1,1,13.1982989567937,15.5912667870186,-0.427212686915226,13.0049191090143,1,1
0,1,9.43694380214364,15.3621489165866,0.907002203909007,12.7496127495542,0,1
1,0,9.90020372217899,18.2443774409891,0.150898962830839,12.7480564289802,1,1
1,1,10.3204282546422,20.6365368270542,-1.10952726348854,10.5151994796058,1,1
0,0,8.99523887518934,18.0215972578679,-0.548808731139672,4.04413509009654,1,1
0,1,11.4318760975524,24.8494713823241,1.01878845500043,0.816405845806003,0,1
1,0,7.30842539367358,21.1705297036473,-0.945412080328207,1.43655176818641,1,1
0,1,9.9887128693957,19.8558301558705,-1.50031585307676,0.565390358686027,1,1
0,1,8.91891490052093,15.5895355897353,0.565164063059173,11.9069126528528,1,1
1,0,8.90585251830064,16.2574388522037,0.182738767924744,12.2473841162864,0,1
0,1,12.3028907740889,21.8433493072812,-0.796728081908326,1.37537036463618,0,1
0,1,12.1044393638918,18.6705461495575,-0.0461864850495287,13.0366923813708,0,1
0,1,13.1960530574053,24.4246530752898,0.15362674483473,2.94436021824658,1,1
0,0,9.47240641378308,13.4652255805955,-0.766624414368414,13.6562398887977,1,1
1,1,10.0648015750938,21.3407712023815,0.364753332338701,8.49353878431643,1,1
0,1,6.89683338462818,17.9013702200394,-0.693518969658329,10.4604120874842,1,1
0,1,9.22364113995095,25.8534843012088,-0.343156152059392,0.53395276889205,0,1
0,0,13.5282962443603,21.7087121679463,0.742849337934101,14.8225973770896,1,1
1,0,9.16694454487256,15.8994807192946,-0.285537707961138,5.21338196190527,1,1
0,1,7.66732262242122,14.7677667147088,-1.66988367567976,1.76465706576229,1,1
1,0,10.0837891323702,20.9184075465145,-0.264390041455333,0.990161003670281,1,1
0,1,12.4929782605191,18.7719148887523,-1.69995439627627,0.55194397084415,0,1
1,0,6.8440573915833,19.6646676018313,-0.526832813660561,0.682968875393271,0,1
1,0,9.4923590564218,19.3370726375557,-0.637015796844457,2.65627656601813,1,1
1,1,10.9356610841012,22.620050234654,3.17451978428008,1.21969384651058,1,1
1,1,13.9550599889117,15.7006610872899,0.491205589873476,0.62866816855967,0,1
0,1,8.76878841031275,33.8836384138636,0.44201615873174,0.898774185018943,1,1
0,1,13.0388432024222,21.1763235695361,0.2001981832427,6.85217172581056,1,1
1,0,9.13420961287638,17.8545046146144,-0.529195211918201,2.79687878432177,1,1
1,0,7.93796458387657,19.4209060182172,-2.67716885487045,1.8091476559639,0,1
0,1,7.73133100335459,22.1685221113622,1.8127119312971,1.95586609679169,1,1
1,1,9.55780374924494,22.5367007727696,-0.516250386678411,0.509152331318192,1,1
0,1,9.95517060219211,12.9005757243803,-0.862041813735341,0.785954944094442,1,1
1,1,9.35419634395206,11.7354564612538,-0.629968970094094,1.44655121998059,1,1
1,0,12.1044463194511,19.6403723621472,1.0749624618669,11.055221717339,0,1
0,0,10.3790823313904,23.3472087122347,0.745689854002288,5.58347216428796,1,1
1,1,9.78834478226825,20.6649633323741,1.32158580355189,0.538598612650445,1,1
0,0,8.79489105493457,24.1021022937845,0.279469141307329,5.87168141139712,1,1
0,0,7.40796813747592,21.6127538325317,-0.115006245548185,12.3322009243453,1,1
1,1,6.0813467225869,21.6463684794512,-0.250234587572854,1.35496347537762,1,1
0,1,10.4268234610423,26.7207473120898,-1.55717429972123,5.61368344319954,1,1
0,0,10.0506717402225,15.7515697070597,0.25959546534259,2.04740292951465,0,1
0,1,12.7300463757199,16.8350574012874,-0.337374377540247,5.45721471123397,0,1
0,0,10.5821876164897,21.5540490966439,-0.382965170050938,10.3129795342684,0,1
0,0,11.5944354022522,21.0159939978015,1.05269226069953,1.37642386398513,1,1
0,1,10.0819727487513,11.2513268296561,1.21121347353879,8.87360519729555,0,1
0,0,8.36335190074822,22.1512017331339,2.45369487222183,1.24956434031694,1,1
0,0,10.5792812863289,14.8404543531727,0.464927336754254,4.48017974942923,0,1
1,0,10.6795742226022,15.0978241193649,-0.0948498082529971,9.79901292686081,1,1
0,0,8.36521453847313,26.908454211103,-0.908331474152175,12.4613545806085,1,1
0,1,9.94250136954384,24.6414312131612,-0.0333366032934899,3.11246803030372,0,1
0,1,14.001563302224,17.0073536649935,1.72059724640604,11.9126779295603,1,1
0,1,7.74146787343076,26.6666892997216,-0.236251623660883,0.803321297213251,1,1
0,0,12.9443571841394,17.8812103017147,1.70869864132557,3.25233441777527,0,1
0,1,9.5458621670302,24.1145934025571,-0.222756799545589,1.81503692683969,1,1
1,0,12.964621192484,25.5068719642596,0.21033018312288,0.99335251238263,1,1
1,0,8.31389365102542,25.3240118330506,2.48092038385889,1.22215092688153,1,1
0,0,9.8676093450882,25.0186237977434,0.0271648423874321,1.07860277552895,1,1
0,1,10.6224669967157,18.8506617847629,-1.45270517345354,13.6455962976366,1,1
0,1,9.77481954339317,17.8130579273637,-0.673642807416947,8.71229751223344,1,1
0,0,11.3174776778853,25.01570988426,-1.05691633473035,2.7587429434061,0,1
1,1,9.66627699978102,19.713108324164,0.0898368491080017,1.04991102565668,1,1
1,0,12.4177469303203,17.2702535149429,-0.572289502826511,10.1257634653036,1,1
0,1,10.3408388677684,15.9000141668573,0.378039438656651,8.62410106397078,1,1
0,0,11.3848392724895,25.2063112588661,1.62382151287374,8.21546328440309,0,1
0,1,7.62890612688244,23.0322433016267,-0.976293562011762,1.14229528605938,0,1
0,1,8.68322141860591,25.9184573415048,-1.0083744977457,1.52615392730253,1,1
0,0,12.1790158975831,17.5217503743415,-0.256399512370766,8.03399929476286,1,1
0,0,11.0175718823213,21.0387489090249,0.882816739912026,11.9220273109032,1,1
1,0,9.72818674879915,15.6539163000905,0.376027123503681,1.30050275674983,1,1
1,1,9.78243452608621,20.3448942527759,0.104450888453636,5.18261867534107,1,1
0,1,11.5098003209093,16.6151902037896,1.57174942774957,2.5517958831042,0,1
0,1,9.55237735676007,21.5556234574816,-0.268640998188145,1.11080363154879,1,1
0,1,10.1499103418798,19.8494567386144,1.84852188608278,12.5163537452463,0,1
0,0,6.7080903957,25.7824065957033,-1.51059647026223,1.20461889088014,1,1
0,0,13.54801873031,21.2688979284107,0.281061228694041,5.48867716267705,0,1
1,1,11.5319358319531,18.3840780367236,0.90429346532004,1.55185370519757,0,1
0,0,11.6645756860215,13.039050678099,1.13865742762799,15.23881788156,0,1
0,0,6.18908495505376,18.1887148843195,-1.45233814369233,2.40679265000976,1,1
0,0,9.95832664761117,17.6556499737616,-0.626353321542115,11.6541078096899,1,1
1,0,9.18213217510356,24.5916761772656,-1.93207557597691,7.74589269920914,1,1
0,0,7.24722738684641,21.8294530385788,-0.239061590311605,1.38297005956005,1,1
1,1,11.4548607487865,17.6487745517657,-0.500271500433461,1.31979410890836,1,1
1,1,12.4682615624742,20.9116597627798,0.987471730369109,2.87307086204432,1,1
1,1,8.89355118824507,20.536590967385,0.415421227242454,0.588339588448375,1,1
0,0,9.54161964414253,21.317311088457,-0.29611631915228,11.265615917702,1,1
0,0,13.4229239778445,18.8099511454288,1.36222173924555,12.9100096658804,0,1
0,1,6.70038419340597,24.7399518922581,-0.144296461718731,2.39598007572621,1,1
0,1,11.4884415708756,25.2381415465011,1.31572787554448,11.5814841680694,0,1
1,1,9.37195735203817,15.3181789395383,0.666610766445118,2.4028481952846,0,1
1,1,9.76937831719109,23.9844754652005,0.661363775992788,0.750164269598206,1,1
0,1,8.77805131445572,17.0120119332398,0.906720372580947,5.15745987743139,0,1
1,1,12.1933907580381,20.8874706258623,-0.620599459294388,2.81337453278811,1,1
1,1,7.74566477783248,24.00378092473,-1.41157628682664,0.183277774780524,1,1
1,0,11.9252189848766,21.9765730342372,0.810244286891991,10.7342715882513,1,1
1,1,12.8129280324638,19.9662223298615,-1.30099800324336,1.2554530763143,1,1
0,0,6.7167009822006,20.3845479421315,-0.903611801788592,2.1823689624834,1,1
0,1,7.74619161490154,29.0028209567328,-0.218743464648836,0.57097447385528,1,1
0,1,11.1830909610048,25.746538765426,0.564587997180924,1.51537284627557,0,1
1,1,8.08738176098813,20.041630998154,0.609256391771582,1.55525616120828,1,1
0,1,8.61694022730721,18.7168324339275,-1.83602086878766,12.0641449897395,1,1
1,0,9.10929446529728,27.3666994690481,0.244146609668066,1.2730985670988,1,1
0,0,9.31103154334686,20.3596989009014,-1.7713618338249,9.10997360385954,0,1
1,1,11.4073963704922,21.6111712724672,2.25061026945178,0.201920435715545,1,1
0,1,8.79398847041148,25.23757481863,-0.943008853792748,1.13273437061065,1,1
0,1,10.1787008248294,17.5469831090984,1.6868894561962,12.308622283861,0,1
0,0,11.4749892744398,18.2580796603223,-0.338811926433357,4.14416368655153,1,1
1,1,6.91924111085646,18.4715756629168,0.620713591522164,1.66433799012618,1,1
0,1,8.62073541470238,20.6853127044397,-0.802721086857398,1.90712867674121,1,1
0,0,11.7195869204189,10.3337501462124,0.116593883188853,12.4512372517493,0,1
