variable_name,variable,value
serum_sodium,15.0,0.007852567604466565
sex,15.0,-0.00035232192400650765
smoking,15.0,-0.0011968490734035444
age,20.0,0.01301732245256477
creatinine_phosphokinase,20.0,-0.0035880585680446585
ejection_fraction,20.0,-0.009238708822873216
platelets,20.0,0.000495579084197072
serum_creatinine,20.0,0.0036646413915759958
serum_sodium,20.0,0.006414391032574926
sex,20.0,-0.0035073134981352073
smoking,20.0,-0.0015790657833823296
age,23.0,0.016108312962695437
creatinine_phosphokinase,23.0,-0.0034355602232066596
ejection_fraction,23.0,-0.01039959177541506
platelets,23.0,0.0012053827641753138
serum_creatinine,23.0,0.008166015180951449
serum_sodium,23.0,0.006747541060853049
sex,23.0,-0.0037472293643185947
smoking,23.0,-0.0015619564070359186
age,24.0,0.01986847237519964
creatinine_phosphokinase,24.0,-0.004043105800285294
ejection_fraction,24.0,-0.009953015001788355
platelets,24.0,0.0024099982772126712
serum_creatinine,24.0,0.007317048806121905
serum_sodium,24.0,0.006257433702509831
sex,24.0,-0.003937795225840061
smoking,24.0,-0.001617930078625917
age,26.0,0.02346669623593534
creatinine_phosphokinase,26.0,-0.0062187003259273205
ejection_fraction,26.0,-0.011049404992804546
platelets,26.0,0.003696646794300936
serum_creatinine,26.0,0.008790765418369829
serum_sodium,26.0,0.0072132725861816455
sex,26.0,-0.002914481151262512
smoking,26.0,-0.0011542395746678342
age,27.0,0.02478840806832972
creatinine_phosphokinase,27.0,-0.006088527001216072
ejection_fraction,27.0,-0.010776969457492323
platelets,27.0,0.0037179527324999505
serum_creatinine,27.0,0.010263198634573582
serum_sodium,27.0,0.007312451276231974
sex,27.0,-0.002850219381320339
smoking,27.0,-0.0011681749754201744
age,28.0,0.023905166218463166
creatinine_phosphokinase,28.0,-0.006329030219036842
ejection_fraction,28.0,-0.01032453785525629
platelets,28.0,0.001578757418358384
serum_creatinine,28.0,0.01074058642581104
serum_sodium,28.0,0.011693294417035668
sex,28.0,-0.002802885537957916
smoking,28.0,-0.0013772828144702712
age,29.0,0.024213699985816895
creatinine_phosphokinase,29.0,-0.006839719307426525
ejection_fraction,29.0,-0.007822312578926266
platelets,29.0,0.002965141243581466
serum_creatinine,29.0,0.009840567997935958
serum_sodium,29.0,0.011528963921651952
sex,29.0,-0.0026257441893864815
smoking,29.0,-0.0016030591549339758
age,30.0,0.03142637827297963
creatinine_phosphokinase,30.0,-0.006047367102149882
ejection_fraction,30.0,-0.006498376766866757
platelets,30.0,0.002468079861199258
serum_creatinine,30.0,0.014916113083709272
serum_sodium,30.0,0.012127192380289685
sex,30.0,-0.003217426246523873
smoking,30.0,-0.0017185797278126951
age,31.0,0.03159039202047764
creatinine_phosphokinase,31.0,-0.005671019417443795
ejection_fraction,31.0,-0.005254570665650454
platelets,31.0,0.002568095012112512
serum_creatinine,31.0,0.016135129880592364
serum_sodium,31.0,0.012337341755679796
sex,31.0,-0.0031584598888452515
smoking,31.0,-0.0015540266383302671
age,32.0,0.02727227019311093
creatinine_phosphokinase,32.0,-0.013285373960090203
ejection_fraction,32.0,-0.022339455214768385
platelets,32.0,0.006130926207226805
serum_creatinine,32.0,0.013381845560327664
serum_sodium,32.0,0.009809547617240864
sex,32.0,-0.008022120971934317
smoking,32.0,-0.0009256885536261567
age,33.0,0.028111949406467347
creatinine_phosphokinase,33.0,-0.012322324792110446
ejection_fraction,33.0,-0.02028213941009311
platelets,33.0,0.008492190270505937
serum_creatinine,33.0,0.013270039786389552
serum_sodium,33.0,0.009790788286843839
sex,33.0,-0.008170708384985664
smoking,33.0,-0.0009270464168500705
age,35.0,0.02716307261303424
creatinine_phosphokinase,35.0,-0.011967844652476646
ejection_fraction,35.0,-0.019778951891483522
platelets,35.0,0.007466178643809045
serum_creatinine,35.0,0.017428835992556797
serum_sodium,35.0,0.0101228398516342
sex,35.0,-0.00800669057332441
smoking,35.0,-0.0008204875901172124
age,38.0,0.026793018740908257
creatinine_phosphokinase,38.0,-0.0091137417792926
ejection_fraction,38.0,-0.02027814740203816
platelets,38.0,0.007063042028636734
serum_creatinine,38.0,0.016298908774646688
serum_sodium,38.0,0.011522756850863295
sex,38.0,-0.007284911845231615
smoking,38.0,-0.0010295343093611577
age,40.0,0.02723423719014421
creatinine_phosphokinase,40.0,-0.008011947112921
ejection_fraction,40.0,-0.020355480206582073
platelets,40.0,-0.002677509322793957
serum_creatinine,40.0,0.016663954317016887
serum_sodium,40.0,0.00928296539768108
sex,40.0,-0.007098518251956065
smoking,40.0,-0.0009463484142866298
age,41.0,0.028191070793519457
creatinine_phosphokinase,41.0,-0.007915130069336845
ejection_fraction,41.0,-0.01999441696748831
platelets,41.0,-0.0023816042606878227
serum_creatinine,41.0,0.01750266248417425
serum_sodium,41.0,0.009609517809493118
sex,41.0,-0.007054080047158023
smoking,41.0,-0.0009665878682903906
age,42.0,0.02658146084256767
creatinine_phosphokinase,42.0,-0.019918096573903046
ejection_fraction,42.0,-0.054619589146804995
platelets,42.0,-0.019518651020220164
serum_creatinine,42.0,0.007403482076787432
serum_sodium,42.0,0.005207283803755751
sex,42.0,-0.012317760045917388
smoking,42.0,-0.0029821272583483048
age,43.0,0.02819533167577093
creatinine_phosphokinase,43.0,-0.021078547366208455
ejection_fraction,43.0,-0.05427887915438097
platelets,43.0,-0.024355849393107965
serum_creatinine,43.0,0.008544142535325643
serum_sodium,43.0,0.003366146788315672
sex,43.0,-0.012851020018174713
smoking,43.0,-0.0031995556900476785
age,44.0,0.0303144568383334
creatinine_phosphokinase,44.0,-0.02502297280450615
ejection_fraction,44.0,-0.05205842877932572
platelets,44.0,-0.028888599481187507
serum_creatinine,44.0,0.006471240926973921
serum_sodium,44.0,0.006417321492585226
sex,44.0,-0.013050474201583279
smoking,44.0,-0.0033570089446289045
age,45.0,0.03007447836951524
creatinine_phosphokinase,45.0,-0.02500127511857886
ejection_fraction,45.0,-0.051665414974457875
platelets,45.0,-0.028734522914384858
serum_creatinine,45.0,0.008937377770557661
serum_sodium,45.0,0.00727638651034156
sex,45.0,-0.013451079906411315
smoking,45.0,-0.003271273466522206
age,50.0,0.03238742372192893
creatinine_phosphokinase,50.0,-0.02468267475038438
ejection_fraction,50.0,-0.053258701068878575
platelets,50.0,-0.030647469775035137
serum_creatinine,50.0,0.011136221304415085
serum_sodium,50.0,0.008516090115530638
sex,50.0,-0.013257728153129039
smoking,50.0,-0.003409194717023158
age,55.0,0.029882697848986672
creatinine_phosphokinase,55.0,-0.022365278301512463
ejection_fraction,55.0,-0.0519845489038652
platelets,55.0,-0.03175729431066146
serum_creatinine,55.0,0.01061721973386711
serum_sodium,55.0,0.00754441833346396
sex,55.0,-0.013122170470480119
smoking,55.0,-0.0028232458304216414
age,59.0,0.030716923911638397
creatinine_phosphokinase,59.0,-0.021803967488627812
ejection_fraction,59.0,-0.050634351619389895
platelets,59.0,-0.031441953754924236
serum_creatinine,59.0,0.010570099383218906
serum_sodium,59.0,0.007319484614959279
sex,59.0,-0.013090699859580748
smoking,59.0,-0.002532951194027187
age,60.0,0.027405229746546092
creatinine_phosphokinase,60.0,-0.01717594980373944
ejection_fraction,60.0,-0.05324009799305145
platelets,60.0,-0.0364815820884369
serum_creatinine,60.0,0.010651719231697032
serum_sodium,60.0,0.008219571314196364
sex,60.0,-0.012388966847537621
smoking,60.0,-0.0029306635417826275
age,61.0,0.0244533486294674
creatinine_phosphokinase,61.0,-0.014892483690598306
ejection_fraction,61.0,-0.053999071636074265
platelets,61.0,-0.04444188771122533
serum_creatinine,61.0,0.007510922112348946
serum_sodium,61.0,0.00941114930041904
sex,61.0,-0.012147413565412147
smoking,61.0,-0.003461530625040338
age,64.0,0.024559304653211662
creatinine_phosphokinase,64.0,-0.015350604837752451
ejection_fraction,64.0,-0.05309021690486536
platelets,64.0,-0.04383236003418326
serum_creatinine,64.0,0.008767292245931587
serum_sodium,64.0,0.010275921208339972
sex,64.0,-0.012062098349010642
smoking,64.0,-0.0033981248089926305
age,65.0,0.02572387195181918
creatinine_phosphokinase,65.0,-0.018460167611441737
ejection_fraction,65.0,-0.05358584152993925
platelets,65.0,-0.04258588188962381
serum_creatinine,65.0,0.007089755861988373
serum_sodium,65.0,0.009329611774291103
sex,65.0,-0.010797689140016753
smoking,65.0,-0.003296598381688859
age,66.0,0.028119076380276976
creatinine_phosphokinase,66.0,-0.01904851124517898
ejection_fraction,66.0,-0.05449364397374469
platelets,66.0,-0.04146591677760211
serum_creatinine,66.0,0.007010372357149519
serum_sodium,66.0,0.009150671783022063
sex,66.0,-0.011668812593608165
smoking,66.0,-0.00343842146896357
age,67.0,0.027599099832057307
creatinine_phosphokinase,67.0,-0.022221089235524176
ejection_fraction,67.0,-0.05845869720260532
platelets,67.0,-0.04647815876495319
serum_creatinine,67.0,0.010451361628515728
serum_sodium,67.0,0.009754591156108246
sex,67.0,-0.011505491232545703
smoking,67.0,-0.003473574963276913
age,72.0,0.029297492551176314
creatinine_phosphokinase,72.0,-0.02131736619033514
ejection_fraction,72.0,-0.05842312388815835
platelets,72.0,-0.04635786284269918
serum_creatinine,72.0,0.009941475567503799
serum_sodium,72.0,0.010251205323225614
sex,72.0,-0.011486910808277044
smoking,72.0,-0.003324673705309403
age,73.0,0.030069809224611825
creatinine_phosphokinase,73.0,-0.0219977318173825
ejection_fraction,73.0,-0.05532066539321057
platelets,73.0,-0.044580825440902576
serum_creatinine,73.0,0.008227268549512485
serum_sodium,73.0,0.009727291406131032
sex,73.0,-0.01049734569169123
smoking,73.0,-0.0027633597935160046
age,77.0,0.030109595944266595
creatinine_phosphokinase,77.0,-0.023126577872128667
ejection_fraction,77.0,-0.05550358922610383
platelets,77.0,-0.04364035217037704
serum_creatinine,77.0,0.01119157166602804
serum_sodium,77.0,0.011038170041381933
sex,77.0,-0.010927474430150054
smoking,77.0,-0.0028558417592023247
age,78.0,0.030549186589506325
creatinine_phosphokinase,78.0,-0.01998351346662019
ejection_fraction,78.0,-0.05658073590072207
platelets,78.0,-0.04264800377911626
serum_creatinine,78.0,0.009171900273196485
serum_sodium,78.0,0.010988477016897641
sex,78.0,-0.012834545821093456
smoking,78.0,-0.0030409604583132377
age,82.0,0.03035522033180003
creatinine_phosphokinase,82.0,-0.020836757934832577
ejection_fraction,82.0,-0.05714988793944622
platelets,82.0,-0.041187339267349035
serum_creatinine,82.0,0.010141643300519334
serum_sodium,82.0,0.011473020020895673
sex,82.0,-0.012289963839349338
smoking,82.0,-0.0034087308014714886
age,88.0,0.03547664611911039
creatinine_phosphokinase,88.0,-0.01623348537889944
ejection_fraction,88.0,-0.0685340656042389
platelets,88.0,-0.05209254106224596
serum_creatinine,88.0,0.009772919091245018
serum_sodium,88.0,0.008404235077949388
sex,88.0,-0.01427047732024931
smoking,88.0,-0.0025424288015679242
age,90.0,0.04074835655494732
creatinine_phosphokinase,90.0,-0.017149900216410788
ejection_fraction,90.0,-0.06552508916376559
platelets,90.0,-0.05428638762513762
serum_creatinine,90.0,0.009107184078158427
serum_sodium,90.0,0.009185635500989144
sex,90.0,-0.014734529115505443
smoking,90.0,-0.0028419816795987925
age,95.0,0.042087754608406504
creatinine_phosphokinase,95.0,-0.01686246784301379
ejection_fraction,95.0,-0.06495132967252597
platelets,95.0,-0.05417690624445581
serum_creatinine,95.0,0.011573362896336101
serum_sodium,95.0,0.009377972311526823
sex,95.0,-0.01511321103163488
smoking,95.0,-0.0028631944741158606
age,96.0,0.0418463052822785
creatinine_phosphokinase,96.0,-0.016571251861989135
ejection_fraction,96.0,-0.06456791561228147
platelets,96.0,-0.05362675562394291
serum_creatinine,96.0,0.013454885280540067
serum_sodium,96.0,0.00986014285047554
sex,96.0,-0.014896657567406425
smoking,96.0,-0.0028639686653154067
age,100.0,0.04106629951986593
creatinine_phosphokinase,100.0,-0.016707692008130035
ejection_fraction,100.0,-0.06315121773938179
platelets,100.0,-0.05404670665546216
serum_creatinine,100.0,0.016373581110983804
serum_sodium,100.0,0.010782375938568267
sex,100.0,-0.015199911631437482
smoking,100.0,-0.002925388858485629
age,109.0,0.044946079108672744
creatinine_phosphokinase,109.0,-0.016068584243400345
ejection_fraction,109.0,-0.06275370783600301
platelets,109.0,-0.053797953046615554
serum_creatinine,109.0,0.01526449991817573
serum_sodium,109.0,0.011038264126884616
sex,109.0,-0.015117955536591928
smoking,109.0,-0.002972003119236872
age,111.0,0.04706572162142758
creatinine_phosphokinase,111.0,-0.0145120594146144
ejection_fraction,111.0,-0.06360551384760046
platelets,111.0,-0.05517191279524514
serum_creatinine,111.0,0.01577832281442966
serum_sodium,111.0,0.011166361340525779
sex,111.0,-0.014856435649044479
smoking,111.0,-0.002737491386468024
age,113.0,0.04940775975134486
creatinine_phosphokinase,113.0,-0.013865871840480421
ejection_fraction,113.0,-0.06621801031423678
platelets,113.0,-0.05468959096516803
serum_creatinine,113.0,0.017911881209393063
serum_sodium,113.0,0.011675089528089686
sex,113.0,-0.014492648717378244
smoking,113.0,-0.0029056058123046787
age,115.0,0.050000156280661054
creatinine_phosphokinase,115.0,-0.014089760450018292
ejection_fraction,115.0,-0.06562586203407762
platelets,115.0,-0.05412017239748379
serum_creatinine,115.0,0.021645159404603175
serum_sodium,115.0,0.01135488128316563
sex,115.0,-0.015054409890693272
smoking,115.0,-0.0029479925688196355
age,126.0,0.04904978180532851
creatinine_phosphokinase,126.0,-0.011939395603216899
ejection_fraction,126.0,-0.06470039768089739
platelets,126.0,-0.051587860396010266
serum_creatinine,126.0,0.021138515353018528
serum_sodium,126.0,0.012062754783131329
sex,126.0,-0.015815376974129897
smoking,126.0,-0.0029662781372506494
age,129.0,0.041955541536953384
creatinine_phosphokinase,129.0,-0.0019276820049362823
ejection_fraction,129.0,-0.08388707625797154
platelets,129.0,-0.05416963663012756
serum_creatinine,129.0,0.017676424294817
serum_sodium,129.0,0.0088791932669701
sex,129.0,-0.01376760196631771
smoking,129.0,-0.00529798288758833
age,130.0,0.04507583046136608
creatinine_phosphokinase,130.0,-0.0010424451947036381
ejection_fraction,130.0,-0.08350581538788189
platelets,130.0,-0.05283792533713061
serum_creatinine,130.0,0.017312208333752306
serum_sodium,130.0,0.009347218906182841
sex,130.0,-0.013939297097790411
smoking,130.0,-0.005359752424971979
age,135.0,0.044906473234700546
creatinine_phosphokinase,135.0,-0.001589150673761643
ejection_fraction,135.0,-0.08262917505068658
platelets,135.0,-0.051991330968301136
serum_creatinine,135.0,0.019645943394250492
serum_sodium,135.0,0.00930857981764145
sex,135.0,-0.013753946089417924
smoking,135.0,-0.005426111178213721
age,150.0,0.04583560572374461
creatinine_phosphokinase,150.0,-0.0004117566618062826
ejection_fraction,150.0,-0.08399980748342115
platelets,150.0,-0.04958199236090741
serum_creatinine,150.0,0.016884355806644796
serum_sodium,150.0,0.008873708063036122
sex,150.0,-0.01201661059286455
smoking,150.0,-0.004241367635212786
age,154.0,0.04748122726371511
creatinine_phosphokinase,154.0,0.002565112744743173
ejection_fraction,154.0,-0.0856749992388585
platelets,154.0,-0.04865278700387343
serum_creatinine,154.0,0.017048704305459492
serum_sodium,154.0,0.008205270072256713
sex,154.0,-0.0113854250054089
smoking,154.0,-0.003517346784027496
age,162.0,0.04800898495642467
creatinine_phosphokinase,162.0,0.0018384651355394938
ejection_fraction,162.0,-0.0849965422705193
platelets,162.0,-0.048028309074935785
serum_creatinine,162.0,0.020023229878882498
serum_sodium,162.0,0.008565248539654083
sex,162.0,-0.01101154598038221
smoking,162.0,-0.0035341853146359636
age,170.0,0.0477723809150774
creatinine_phosphokinase,170.0,0.0012901036817670342
ejection_fraction,170.0,-0.08632240642604964
platelets,170.0,-0.045099801247378085
serum_creatinine,170.0,0.021380915572538114
serum_sodium,170.0,0.007342733487528123
sex,170.0,-0.009387482747599115
smoking,170.0,-0.002391274704813222
age,171.0,0.04756592793516708
creatinine_phosphokinase,171.0,-0.011587077904700578
ejection_fraction,171.0,-0.11069791149554858
platelets,171.0,-0.054392159126804014
serum_creatinine,171.0,0.02050314337562549
serum_sodium,171.0,0.003753421409560283
sex,171.0,-0.007899032383002758
smoking,171.0,-0.0030807868588404435
age,172.0,0.04504121811948382
creatinine_phosphokinase,172.0,-0.00898935636348058
ejection_fraction,172.0,-0.11277117796347269
platelets,172.0,-0.05207986461275321
serum_creatinine,172.0,0.031433144662913304
serum_sodium,172.0,0.002295615402458602
sex,172.0,-0.011247036799193163
smoking,172.0,-0.0032834931098489756
age,180.0,0.04571883661281169
creatinine_phosphokinase,180.0,-0.006839820015050233
ejection_fraction,180.0,-0.10974655578773887
platelets,180.0,-0.049890342937795415
serum_creatinine,180.0,0.03318191542715371
serum_sodium,180.0,0.002150860681256757
sex,180.0,-0.010278960289911083
smoking,180.0,-0.003652248159046339
age,193.0,0.03856700862280128
creatinine_phosphokinase,193.0,-0.008644003063408652
ejection_fraction,193.0,-0.12138166083235963
platelets,193.0,-0.04748688243388669
serum_creatinine,193.0,0.03265512505716749
serum_sodium,193.0,0.004446512312650423
sex,193.0,-0.01165778085580841
smoking,193.0,-0.004141563899750695
age,196.0,0.037711623794837064
creatinine_phosphokinase,196.0,-0.008152820655411983
ejection_fraction,196.0,-0.11996768591981613
platelets,196.0,-0.04610657301340146
serum_creatinine,196.0,0.037523627943208
serum_sodium,196.0,0.0030539389336619437
sex,196.0,-0.012300223861845292
smoking,196.0,-0.004177099143270604
age,198.0,0.03813893270816604
creatinine_phosphokinase,198.0,-0.007514681430829378
ejection_fraction,198.0,-0.11813437182843353
platelets,198.0,-0.04586117731777641
serum_creatinine,198.0,0.03903799403445274
serum_sodium,198.0,0.0031748218003065497
sex,198.0,-0.012097096451374708
smoking,198.0,-0.0043200257806919416
age,207.0,0.03804957735268188
creatinine_phosphokinase,207.0,-0.007377241277966882
ejection_fraction,207.0,-0.12195335117343387
platelets,207.0,-0.043398443307004056
serum_creatinine,207.0,0.03904082879107647
serum_sodium,207.0,0.0076750649383765124
sex,207.0,-0.012703951567537774
smoking,207.0,-0.004514928754993288
age,214.0,0.04305499337359777
creatinine_phosphokinase,214.0,-0.0010888498583068538
ejection_fraction,214.0,-0.12158878234183616
platelets,214.0,-0.04932544292394411
serum_creatinine,214.0,0.035665501796711255
serum_sodium,214.0,0.0033141211573588583
sex,214.0,-0.011185286731442479
smoking,214.0,-0.005557234686926416
age,235.0,0.045193713407552724
creatinine_phosphokinase,235.0,0.002089140672348992
ejection_fraction,235.0,-0.12588552113983792
platelets,235.0,-0.04667530035575458
serum_creatinine,235.0,0.033961715240221485
serum_sodium,235.0,0.005739586406082018
sex,235.0,-0.010800160620627202
smoking,235.0,-0.00722689000482515
age,241.0,0.04418406167549832
creatinine_phosphokinase,241.0,0.003657478471703864
ejection_fraction,241.0,-0.12483192254604619
platelets,241.0,-0.04672202005013977
serum_creatinine,241.0,0.037334850448332936
serum_sodium,241.0,0.005942723393469126
sex,241.0,-0.010632986401678615
smoking,241.0,-0.006983950675727965
