variable_name,variable,value
nucleoli size,875.0,-0.06662619090253305
age at diagnosis,875.0,0.08877881971650793
mitotic rate per 1mm2,875.0,0.03563939530356203
ciliary body infiltration,875.0,-0.017089148486504745
largest basal tumor diameter,875.0,-0.010494303491139188
TIL density,875.0,-0.12674265534205542
sex,875.0,-0.024574897759941355
BAP1 mutation,896.0,0.08029572977952204
nucleoli size,896.0,-0.06890117253096908
age at diagnosis,896.0,0.09089727068026301
mitotic rate per 1mm2,896.0,0.03630670754095903
ciliary body infiltration,896.0,-0.017610785979702344
largest basal tumor diameter,896.0,-0.010860743017500757
TIL density,896.0,-0.13043202993716355
sex,896.0,-0.02528831836308136
BAP1 mutation,903.0,0.08218810945188962
nucleoli size,903.0,-0.07118682988741201
age at diagnosis,903.0,0.09295768391541648
mitotic rate per 1mm2,903.0,0.036954495058071996
ciliary body infiltration,903.0,-0.018130327324836593
largest basal tumor diameter,903.0,-0.011229321292079816
TIL density,903.0,-0.13409822687228526
sex,903.0,-0.02599610298517286
BAP1 mutation,917.0,0.08403403750358583
nucleoli size,917.0,-0.07348299855170493
age at diagnosis,917.0,0.09495836106104429
mitotic rate per 1mm2,917.0,0.03758258546162513
ciliary body infiltration,917.0,-0.018647612192643555
largest basal tumor diameter,917.0,-0.011599983042750582
TIL density,917.0,-0.13774069413686232
sex,917.0,-0.026698065183049652
BAP1 mutation,952.0,0.08579426219566794
nucleoli size,952.0,-0.07574041345916277
age at diagnosis,952.0,0.09685700172789391
mitotic rate per 1mm2,952.0,0.03817805476354745
ciliary body infiltration,952.0,-0.01915156217200869
largest basal tumor diameter,952.0,-0.011964734999850655
TIL density,952.0,-0.1412822481372758
sex,952.0,-0.027379288544952265
BAP1 mutation,959.0,0.08904183515101294
nucleoli size,959.0,-0.08010549395060428
age at diagnosis,959.0,0.10033369825523411
mitotic rate per 1mm2,959.0,0.039267851688266436
ciliary body infiltration,959.0,-0.020112811496079217
largest basal tumor diameter,959.0,-0.012670893988761731
TIL density,959.0,-0.14802010678634234
sex,959.0,-0.02867140360680278
BAP1 mutation,973.0,0.09063446048341257
nucleoli size,973.0,-0.08235631138618074
age at diagnosis,973.0,0.10202465924847905
mitotic rate per 1mm2,973.0,0.039798086878288674
ciliary body infiltration,973.0,-0.02060150474283097
largest basal tumor diameter,973.0,-0.013035395463145881
TIL density,973.0,-0.1514377871417738
sex,973.0,-0.02932462156317564
BAP1 mutation,1001.0,0.09216288969279474
nucleoli size,1001.0,-0.08459627391127922
age at diagnosis,1001.0,0.10363759430914586
mitotic rate per 1mm2,1001.0,0.040304305919152635
ciliary body infiltration,1001.0,-0.021083016581494432
largest basal tumor diameter,1001.0,-0.013398351357794122
TIL density,1001.0,-0.15480076618280203
sex,1001.0,-0.02996578622454591
BAP1 mutation,1043.0,0.09360772762381692
nucleoli size,1043.0,-0.08679548022753254
age at diagnosis,1043.0,0.1051524585222723
mitotic rate per 1mm2,1043.0,0.04078041014100616
ciliary body infiltration,1043.0,-0.02155098814202927
largest basal tumor diameter,1043.0,-0.013754878125844448
TIL density,1043.0,-0.1580654300307345
sex,1043.0,-0.03058656444782649
BAP1 mutation,1060.0,0.09496988146069943
nucleoli size,1060.0,-0.08895198017364092
age at diagnosis,1060.0,0.10657084520639325
mitotic rate per 1mm2,1060.0,0.041227044494600185
ciliary body infiltration,1060.0,-0.022005173771046747
largest basal tumor diameter,1060.0,-0.014104619702698414
TIL density,1060.0,-0.16123089328563933
sex,1060.0,-0.031186808833498274
BAP1 mutation,1064.0,0.09624795253069747
nucleoli size,1064.0,-0.09105964826750294
age at diagnosis,1064.0,0.10789199531468736
mitotic rate per 1mm2,1064.0,0.04164407373423908
ciliary body infiltration,1064.0,-0.02244447693546692
largest basal tumor diameter,1064.0,-0.014446545108507966
TIL density,1064.0,-0.16429028956194178
sex,1064.0,-0.03176525250621471
BAP1 mutation,1071.0,0.09744225577903703
nucleoli size,1071.0,-0.0931143271550371
age at diagnosis,1071.0,0.10911700259421347
mitotic rate per 1mm2,1071.0,0.042031906066131094
ciliary body infiltration,1071.0,-0.022868256557559308
largest basal tumor diameter,1071.0,-0.01477994485384989
TIL density,1071.0,-0.1672398744705326
sex,1071.0,-0.0323212401581405
BAP1 mutation,1078.0,0.098565106670719
nucleoli size,1078.0,-0.09513320812618309
age at diagnosis,1078.0,0.11025917408315872
mitotic rate per 1mm2,1078.0,0.04239479971225585
ciliary body infiltration,1078.0,-0.02328023960965769
largest basal tumor diameter,1078.0,-0.015107576969383463
TIL density,1078.0,-0.17010622629671304
sex,1078.0,-0.03285982277350636
BAP1 mutation,1106.0,0.09965259942422558
nucleoli size,1106.0,-0.09718277475295546
age at diagnosis,1106.0,0.11135528833512764
mitotic rate per 1mm2,1106.0,0.042744551538246696
ciliary body infiltration,1106.0,-0.023693893761277715
largest basal tumor diameter,1106.0,-0.015440202294794465
TIL density,1106.0,-0.17298359141544642
sex,1106.0,-0.03339864261048131
BAP1 mutation,1127.0,0.10070802350532126
nucleoli size,1127.0,-0.09927702705928555
age at diagnosis,1127.0,0.11240808398270717
mitotic rate per 1mm2,1127.0,0.0430822394606201
ciliary body infiltration,1127.0,-0.024111656220843866
largest basal tumor diameter,1127.0,-0.015780062632803182
TIL density,1127.0,-0.17588947032071275
sex,1127.0,-0.03394079231422263
BAP1 mutation,1141.0,0.10171933115552009
nucleoli size,1141.0,-0.10140074070499501
age at diagnosis,1141.0,0.1134049165662421
mitotic rate per 1mm2,1141.0,0.04340402479803386
ciliary body infiltration,1141.0,-0.024530074821775452
largest basal tumor diameter,1141.0,-0.01612465204590843
TIL density,1141.0,-0.1788004767213977
sex,1141.0,-0.034481708580960495
BAP1 mutation,1155.0,0.10264673260881835
nucleoli size,1155.0,-0.10347139394854506
age at diagnosis,1155.0,0.11430674382920872
mitotic rate per 1mm2,1155.0,0.0436973783723546
ciliary body infiltration,1155.0,-0.024932815007271104
largest basal tumor diameter,1155.0,-0.016460546048154823
TIL density,1155.0,-0.18160359387550323
sex,1155.0,-0.03500033214257046
BAP1 mutation,1232.0,0.10427716245174946
nucleoli size,1232.0,-0.10749487150616271
age at diagnosis,1232.0,0.11585504226530599
mitotic rate per 1mm2,1232.0,0.04420822348588692
ciliary body infiltration,1232.0,-0.025699953547730733
largest basal tumor diameter,1232.0,-0.01711283506295807
TIL density,1232.0,-0.18694882897808096
sex,1232.0,-0.03598248349230644
BAP1 mutation,1239.0,0.10498888982294864
nucleoli size,1239.0,-0.10946273288234236
age at diagnosis,1239.0,0.11651093743733501
mitotic rate per 1mm2,1239.0,0.04442874155391455
ciliary body infiltration,1239.0,-0.026067380890036636
largest basal tumor diameter,1239.0,-0.01743160728403034
TIL density,1239.0,-0.18951308548052442
sex,1239.0,-0.03645010872298564
BAP1 mutation,1267.0,0.10562823883888241
nucleoli size,1267.0,-0.11138721173823789
age at diagnosis,1267.0,0.11708567462198717
mitotic rate per 1mm2,1267.0,0.04462512068007907
ciliary body infiltration,1267.0,-0.026421514229174
largest basal tumor diameter,1267.0,-0.017743136991012712
TIL density,1267.0,-0.19198805627827678
sex,1267.0,-0.03689901504236043
BAP1 mutation,1281.0,0.10620105881936391
nucleoli size,1281.0,-0.11328156743554034
age at diagnosis,1281.0,0.11758516742109133
mitotic rate per 1mm2,1281.0,0.04479928363554463
ciliary body infiltration,1281.0,-0.026764885645650535
largest basal tumor diameter,1281.0,-0.018049543292944538
TIL density,1281.0,-0.194391863312831
sex,1281.0,-0.03733251515637018
BAP1 mutation,1295.0,0.10673199223589916
nucleoli size,1295.0,-0.11523893935327979
age at diagnosis,1295.0,0.11803011906765701
mitotic rate per 1mm2,1295.0,0.04495867501762185
ciliary body infiltration,1295.0,-0.027114006521681375
largest basal tumor diameter,1295.0,-0.018365839932441026
TIL density,1295.0,-0.19684090136256538
sex,1295.0,-0.03777140090987805
BAP1 mutation,1309.0,0.107190224373936
nucleoli size,1309.0,-0.11715820745493534
age at diagnosis,1309.0,0.11839386439936334
mitotic rate per 1mm2,1309.0,0.04509398287440525
ciliary body infiltration,1309.0,-0.02745047583646046
largest basal tumor diameter,1309.0,-0.018675632563832333
TIL density,1309.0,-0.1992069257357738
sex,1309.0,-0.03819249073556592
BAP1 mutation,1316.0,0.1075758233000475
nucleoli size,1316.0,-0.11903281159781717
age at diagnosis,1316.0,0.11867732984080571
mitotic rate per 1mm2,1316.0,0.04520534824403353
ciliary body infiltration,1316.0,-0.027773244731300092
largest basal tumor diameter,1316.0,-0.01897783383657054
TIL density,1316.0,-0.2014829507732039
sex,1316.0,-0.03859457506638096
BAP1 mutation,1335.0,0.10789049226563702
nucleoli size,1335.0,-0.12086131797030901
age at diagnosis,1335.0,0.11888286997400455
mitotic rate per 1mm2,1335.0,0.0452933980746559
ciliary body infiltration,1335.0,-0.028082202128105253
largest basal tumor diameter,1335.0,-0.019272187936253665
TIL density,1335.0,-0.20366850469895215
sex,1335.0,-0.03897762424688782
BAP1 mutation,1386.0,0.10813528164234903
nucleoli size,1386.0,-0.12263546291535644
age at diagnosis,1386.0,0.11901265088884742
mitotic rate per 1mm2,1386.0,0.045358592381952084
ciliary body infiltration,1386.0,-0.028376134038727636
largest basal tumor diameter,1386.0,-0.019557345272503555
TIL density,1386.0,-0.20575520835330957
sex,1386.0,-0.039340250487714834
BAP1 mutation,1393.0,0.10831405193628553
nucleoli size,1393.0,-0.12436652332109335
age at diagnosis,1393.0,0.11907037535384354
mitotic rate per 1mm2,1393.0,0.04540213550543338
ciliary body infiltration,1393.0,-0.02865707623995767
largest basal tumor diameter,1393.0,-0.019835100027314437
TIL density,1393.0,-0.20775769496696592
sex,1393.0,-0.03968507239075749
BAP1 mutation,1463.0,0.10843064487553608
nucleoli size,1463.0,-0.1260979872816351
age at diagnosis,1463.0,0.11905697127002288
mitotic rate per 1mm2,1463.0,0.045424914245826245
ciliary body infiltration,1463.0,-0.02893196486271564
largest basal tumor diameter,1463.0,-0.020112388487841925
TIL density,1463.0,-0.20972596270029834
sex,1463.0,-0.04002061777811526
BAP1 mutation,1470.0,0.10848112732287479
nucleoli size,1470.0,-0.12776700274802202
age at diagnosis,1470.0,0.11897347633852648
mitotic rate per 1mm2,1470.0,0.045426201517982046
ciliary body infiltration,1470.0,-0.029190791277515653
largest basal tumor diameter,1470.0,-0.020379111809891437
TIL density,1470.0,-0.21158875551275555
sex,1470.0,-0.04033470800543246
BAP1 mutation,1561.0,0.10846702046525711
nucleoli size,1561.0,-0.12945388019952533
age at diagnosis,1561.0,0.11881504649121652
mitotic rate per 1mm2,1561.0,0.045405745669677436
ciliary body infiltration,1561.0,-0.029445854809154945
largest basal tumor diameter,1561.0,-0.020648058310092584
TIL density,1561.0,-0.21343519924077595
sex,1561.0,-0.04064226703190269
BAP1 mutation,1568.0,0.10838448510253143
nucleoli size,1568.0,-0.13112787538962775
age at diagnosis,1568.0,0.118580118526115
mitotic rate per 1mm2,1568.0,0.04536252924814338
ciliary body infiltration,1568.0,-0.029692025695451433
largest basal tumor diameter,1568.0,-0.02091424704712055
TIL density,1568.0,-0.2152293242991535
sex,1568.0,-0.040937005010903
BAP1 mutation,1617.0,0.10823460885627834
nucleoli size,1617.0,-0.13275552965976034
age at diagnosis,1617.0,0.11827294599934855
mitotic rate per 1mm2,1617.0,0.04529719474059858
ciliary body infiltration,1617.0,-0.029924253307972437
largest basal tumor diameter,1617.0,-0.02117231184800228
TIL density,1617.0,-0.21693488920472287
sex,1617.0,-0.041212874488748635
BAP1 mutation,1764.0,0.10801988258710479
nucleoli size,1764.0,-0.13432995773279277
age at diagnosis,1764.0,0.1178971061339427
mitotic rate per 1mm2,1764.0,0.045210596313631835
ciliary body infiltration,1764.0,-0.030141671047686912
largest basal tumor diameter,1764.0,-0.02142114196418916
TIL density,1764.0,-0.21854561599137118
sex,1764.0,-0.04146891719065686
BAP1 mutation,1778.0,0.10774402738841057
nucleoli size,1778.0,-0.13584409039751744
age at diagnosis,1778.0,0.11745755442043618
mitotic rate per 1mm2,1778.0,0.04510399443530513
ciliary body infiltration,1778.0,-0.03034351417750847
largest basal tumor diameter,1778.0,-0.021659613946128364
TIL density,1778.0,-0.2200556871171674
sex,1778.0,-0.04170432911358802
BAP1 mutation,1827.0,0.10739256998186467
nucleoli size,1827.0,-0.1373674459894847
age at diagnosis,1827.0,0.11693222121405535
mitotic rate per 1mm2,1827.0,0.044971819626270164
ciliary body infiltration,1827.0,-0.030538781920606918
largest basal tumor diameter,1827.0,-0.021898616114564933
TIL density,1827.0,-0.221533248471906
sex,1827.0,-0.04192954376330076
BAP1 mutation,1848.0,0.10697826338485394
nucleoli size,1848.0,-0.13883424839139052
age at diagnosis,1848.0,0.11634119718300387
mitotic rate per 1mm2,1848.0,0.04481888324269097
ciliary body infiltration,1848.0,-0.030718705986092918
largest basal tumor diameter,1848.0,-0.022127759764034825
TIL density,1848.0,-0.22291292802829552
sex,1848.0,-0.04213435484385086
BAP1 mutation,1932.0,0.10649176631171833
nucleoli size,1932.0,-0.14027634346670362
age at diagnosis,1932.0,0.11567137724009038
mitotic rate per 1mm2,1932.0,0.04464165460317451
ciliary body infiltration,1932.0,-0.03088707082040542
largest basal tumor diameter,1932.0,-0.02235197622564317
TIL density,1932.0,-0.22422423414705187
sex,1932.0,-0.04232304293826612
BAP1 mutation,1960.0,0.105903437230988
nucleoli size,1960.0,-0.14175460811788912
age at diagnosis,1960.0,0.11488438533073865
mitotic rate per 1mm2,1960.0,0.044429443938409786
ciliary body infiltration,1960.0,-0.031049906199013953
largest basal tumor diameter,1960.0,-0.022580564963226264
TIL density,1960.0,-0.22551700810235525
sex,1960.0,-0.04250198264960615
BAP1 mutation,1974.0,0.10524907423618708
nucleoli size,1974.0,-0.14316316487889344
age at diagnosis,1974.0,0.11402957265627912
mitotic rate per 1mm2,1974.0,0.04419515402348991
ciliary body infiltration,1974.0,-0.03119475859920645
largest basal tumor diameter,1974.0,-0.02279702238070512
TIL density,1974.0,-0.22669463972873993
sex,1974.0,-0.04265718740796817
BAP1 mutation,2023.0,0.10453098418742653
nucleoli size,2023.0,-0.144503633156694
age at diagnosis,2023.0,0.11310943608244733
mitotic rate per 1mm2,2023.0,0.04393941287142091
ciliary body infiltration,2023.0,-0.031322030064997175
largest basal tumor diameter,2023.0,-0.023001600615823306
TIL density,2023.0,-0.22775982586819682
sex,2023.0,-0.042789181730231815
BAP1 mutation,2282.0,0.10365576365324625
nucleoli size,2282.0,-0.14592231019641336
age at diagnosis,2282.0,0.11200677493615109
mitotic rate per 1mm2,2282.0,0.043628947289606576
ciliary body infiltration,2282.0,-0.03144382334713593
largest basal tumor diameter,2282.0,-0.023216357826550342
TIL density,2282.0,-0.2288195032754224
sex,2282.0,-0.04290970361145596
BAP1 mutation,2310.0,0.10272459862862517
nucleoli size,2310.0,-0.14723425023711226
age at diagnosis,2310.0,0.11085089789104623
mitotic rate per 1mm2,2310.0,0.043299553031408575
ciliary body infiltration,2310.0,-0.0315426925708572
largest basal tumor diameter,2310.0,-0.023413056120509534
TIL density,2310.0,-0.22972730411657516
sex,2310.0,-0.04300068695554114
BAP1 mutation,2345.0,0.10172346490404743
nucleoli size,2345.0,-0.14846796311633975
age at diagnosis,2345.0,0.10962358958803392
mitotic rate per 1mm2,2345.0,0.04294599456016126
ciliary body infiltration,2345.0,-0.03162136807297167
largest basal tumor diameter,2345.0,-0.02359602678304863
TIL density,2345.0,-0.23050593417364507
sex,2345.0,-0.043064940185203106
BAP1 mutation,2478.0,0.10067284504279994
nucleoli size,2478.0,-0.1496046418678667
age at diagnosis,2478.0,0.10834932252231562
mitotic rate per 1mm2,2478.0,0.042575248459415335
ciliary body infiltration,2478.0,-0.03167913529809091
largest basal tumor diameter,2478.0,-0.023762530282818085
TIL density,2478.0,-0.23114592685593113
sex,2478.0,-0.043102163678796865
BAP1 mutation,2492.0,0.09956190330078564
nucleoli size,2492.0,-0.1506620034935811
age at diagnosis,2492.0,0.10701432563569444
mitotic rate per 1mm2,2492.0,0.04218324017759487
ciliary body infiltration,2492.0,-0.031717428713192455
largest basal tumor diameter,2492.0,-0.02391522420240591
TIL density,2492.0,-0.23165985568119
sex,2492.0,-0.04311368418898032
BAP1 mutation,2534.0,0.09841071110387177
nucleoli size,2534.0,-0.15162609835478402
age at diagnosis,2534.0,0.10564213974044222
mitotic rate per 1mm2,2534.0,0.04177681397131107
ciliary body infiltration,2534.0,-0.03173627765125728
largest basal tumor diameter,2534.0,-0.024052162258168322
TIL density,2534.0,-0.23204348695691468
sex,2534.0,-0.043100092196640946
BAP1 mutation,2590.0,0.0971580036413979
nucleoli size,2590.0,-0.15254544832453282
age at diagnosis,2590.0,0.10415980271093583
mitotic rate per 1mm2,2590.0,0.041334080997535105
ciliary body infiltration,2590.0,-0.03173615634718121
largest basal tumor diameter,2590.0,-0.02418016621898643
TIL density,2590.0,-0.2323132594839148
sex,2590.0,-0.043059923080835005
BAP1 mutation,2681.0,0.09583336033439502
nucleoli size,2681.0,-0.1533903492650848
age at diagnosis,2681.0,0.10260277435038564
mitotic rate per 1mm2,2681.0,0.040865196978152774
ciliary body infiltration,2681.0,-0.03171571434485546
largest basal tumor diameter,2681.0,-0.02429491058287345
TIL density,2681.0,-0.2324528112677491
sex,2681.0,-0.04299235720394515
BAP1 mutation,2702.0,0.09583336033439502
nucleoli size,2702.0,-0.1533903492650848
age at diagnosis,2702.0,0.10260277435038564
mitotic rate per 1mm2,2702.0,0.040865196978152774
ciliary body infiltration,2702.0,-0.03171571434485546
largest basal tumor diameter,2702.0,-0.02429491058287345
TIL density,2702.0,-0.2324528112677491
sex,2702.0,-0.04299235720394515
BAP1 mutation,2723.0,0.09583336033439502
nucleoli size,2723.0,-0.1533903492650848
age at diagnosis,2723.0,0.10260277435038564
mitotic rate per 1mm2,2723.0,0.040865196978152774
ciliary body infiltration,2723.0,-0.03171571434485546
largest basal tumor diameter,2723.0,-0.02429491058287345
TIL density,2723.0,-0.2324528112677491
sex,2723.0,-0.04299235720394515
BAP1 mutation,2737.0,0.09583336033439502
nucleoli size,2737.0,-0.1533903492650848
age at diagnosis,2737.0,0.10260277435038564
mitotic rate per 1mm2,2737.0,0.040865196978152774
ciliary body infiltration,2737.0,-0.03171571434485546
largest basal tumor diameter,2737.0,-0.02429491058287345
TIL density,2737.0,-0.2324528112677491
sex,2737.0,-0.04299235720394515
BAP1 mutation,2744.0,0.09583336033439502
nucleoli size,2744.0,-0.1533903492650848
age at diagnosis,2744.0,0.10260277435038564
mitotic rate per 1mm2,2744.0,0.040865196978152774
ciliary body infiltration,2744.0,-0.03171571434485546
